#Evaluation x y z
0 -3.04266 0.0 -0.042126
0 -3.01507 0.0 0.00828924
0 -3.0104 0.0 0.0654608
0 -3.04425 0.0 -0.0356265
0 -3.01804 0.0 0.028397
0 -3.01768 0.0 0.0768543
0 -3.03538 0.0 -0.0248361
0 -3.01714 0.0 0.0550905
0 -3.01579 0.0 0.085519
0 -3.02203 0.0 -0.0107903
0 -3.01679 0.0 0.075892
0 -3.01085 0.0 0.0849767
0 -3.00722 0.0 0.00329025
0 -3.01059 0.0 0.0902516
0 -3.00866 0.0 0.083279
0 -3.0019 0.0 0.0140275
1 -2.99681 0.0 0.0101703
1 -3.09272 0.0 0.156696
1 -3.20316 0.0 0.116543
1 -3.08952 0.0 0.128097
1 -3.26249 0.0 0.0996179
1 -3.27728 0.0 0.0429328
1 -3.19093 0.0 0.117253
1 -3.27877 0.0 -0.0516066
1 -3.2504 0.0 -0.102271
1 -3.27411 0.0 0.0611055
1 -3.2457 0.0 -0.0888357
1 -3.21169 0.0 -0.0764914
1 -3.28751 0.0 0.017976
1 -3.12669 0.0 -0.0970334
1 -3.08066 0.0 -0.0702089
1 -3.1825 0.0 -0.0845353
2 -3.20383 0.0 -0.0796982
2 -3.1021 0.0 -0.0778353
2 -3.00616 0.0 0.0133834
2 -3.1054 0.0 -0.0509986
2 -3.01761 0.0 -0.0555471
2 -2.92706 0.0 0.0656281
2 -3.04766 0.0 -0.0567937
2 -2.92598 0.0 0.0418326
2 -2.91128 0.0 0.104842
2 -3.0021 0.0 -0.057557
2 -2.89527 0.0 0.045386
2 -2.90768 0.0 0.135668
2 -2.99721 0.0 -0.0223697
2 -2.90223 0.0 0.0772048
2 -2.90114 0.0 0.0659615
2 -2.99709 0.0 -0.0108288
3 -3.00913 0.0 -0.00410325
3 -2.98708 0.0 -0.00409594
3 -2.96065 0.0 0.043362
3 -3.14764 0.0 -0.0786599
3 -3.14707 0.0 -0.0973759
3 -3.16642 0.0 -0.0996016
3 -3.32302 0.0 -0.0311421
3 -3.40593 0.0 -0.0427366
3 -3.38466 0.0 -0.0487063
3 -3.40425 0.0 0.0875789
3 -3.449 0.0 0.0705227
3 -3.44546 0.0 0.102716
3 -3.40728 0.0 0.206703
3 -3.4533 0.0 0.215116
3 -3.47495 0.0 0.24427
3 -3.40058 0.0 0.344384
4 -3.40568 0.0 0.365721
4 -3.44383 0.0 0.348793
4 -3.30744 0.0 0.17963
4 -3.44817 0.0 0.354062
4 -3.45089 0.0 0.314815
4 -3.37017 0.0 0.213569
4 -3.46413 0.0 0.333444
4 -3.4127 0.0 0.248251
4 -3.35861 0.0 0.219943
4 -3.45963 0.0 0.307633
4 -3.42901 0.0 0.231412
4 -3.33721 0.0 0.213415
4 -3.41865 0.0 0.303084
4 -3.35921 0.0 0.20303
4 -3.28351 0.0 0.184891
4 -3.35654 0.0 0.21926
5 -3.3823 0.0 0.199427
5 -3.38669 0.0 0.243665
5 -3.27971 0.0 0.22031
5 -3.36688 0.0 0.191415
5 -3.35743 0.0 0.224485
