#Evaluation x y z
0 2.99488 0.0 -2.98518
0 2.99288 0.0 -2.97669
0 2.98898 0.0 -2.96199
0 3.00204 0.0 -2.98531
0 2.9947 0.0 -2.97922
0 2.99085 0.0 -2.96957
0 2.99967 0.0 -2.98906
0 2.99191 0.0 -2.97321
0 2.99076 0.0 -2.96609
0 3.00386 0.0 -2.98578
0 2.99573 0.0 -2.96699
0 2.99312 0.0 -2.97145
0 3.00463 0.0 -2.99064
0 2.99468 0.0 -2.97108
0 2.99261 0.0 -2.97757
0 3.00335 0.0 -2.99107
1 3.02544 0.0 -3.00959
1 3.05568 0.0 -2.96469
1 3.05174 0.0 -2.88903
1 3.07912 0.0 -2.95732
1 3.07139 0.0 -2.89191
1 3.07326 0.0 -2.85531
1 3.08601 0.0 -2.91463
1 3.06894 0.0 -2.82469
1 3.05718 0.0 -2.76986
1 3.08189 0.0 -2.81881
1 3.072 0.0 -2.73141
1 3.06499 0.0 -2.69801
1 3.08956 0.0 -2.73371
1 3.07528 0.0 -2.63727
1 3.08165 0.0 -2.61929
1 3.11659 0.0 -2.67128
