#Evaluation x y z
0 3.01911 0.0 3.25916
0 3.01093 0.0 3.26535
0 2.99462 0.0 3.27513
0 3.02307 0.0 3.25657
0 3.01564 0.0 3.26341
0 2.99727 0.0 3.27147
0 3.01828 0.0 3.2584
0 3.00184 0.0 3.26802
0 2.99439 0.0 3.27159
0 3.02011 0.0 3.25597
0 3.00629 0.0 3.26641
0 2.99799 0.0 3.26749
0 3.0193 0.0 3.25346
0 3.00372 0.0 3.26544
0 3.00022 0.0 3.26452
0 3.01883 0.0 3.25071
1 2.9897 0.0 3.23413
1 2.97967 0.0 3.2341
1 2.93829 0.0 3.24369
1 2.90911 0.0 3.20094
1 2.89195 0.0 3.21221
1 2.85459 0.0 3.23096
1 2.81376 0.0 3.20239
1 2.7997 0.0 3.20031
1 2.77284 0.0 3.22899
1 2.74267 0.0 3.20157
1 2.71775 0.0 3.22009
1 2.69255 0.0 3.22792
1 2.66211 0.0 3.20851
1 2.63362 0.0 3.23283
1 2.60751 0.0 3.23289
1 2.57994 0.0 3.21086
