#Evaluation x y z
0 -3.02152 0.0 -2.58431
0 -3.06029 0.0 -2.61526
0 -3.08851 0.0 -2.6359
0 -3.0333 0.0 -2.62028
0 -3.08226 0.0 -2.63824
0 -3.10666 0.0 -2.64998
0 -3.05753 0.0 -2.64273
0 -3.093 0.0 -2.65208
0 -3.10355 0.0 -2.65031
0 -3.08108 0.0 -2.68863
0 -3.12157 0.0 -2.68756
0 -3.12476 0.0 -2.69365
0 -3.08997 0.0 -2.69718
0 -3.12387 0.0 -2.69633
0 -3.12838 0.0 -2.69882
0 -3.10901 0.0 -2.71468
1 -3.07771 0.0 -2.72135
1 -3.11979 0.0 -2.71674
1 -3.13798 0.0 -2.72714
1 -3.09653 0.0 -2.74866
1 -3.12734 0.0 -2.74271
1 -3.15269 0.0 -2.74545
1 -3.09294 0.0 -2.77956
1 -3.13145 0.0 -2.77437
1 -3.13183 0.0 -2.77733
1 -3.0898 0.0 -2.79996
1 -3.13517 0.0 -2.78379
1 -3.15473 0.0 -2.79955
1 -3.12816 0.0 -2.81735
