#Evaluation x y z
0 0.0179805 0.0 -2.42355
0 0.0347197 0.0 -2.46247
0 0.051155 0.0 -2.51787
0 0.0211101 0.0 -2.4795
0 0.0409547 0.0 -2.51956
0 0.0602019 0.0 -2.53458
0 0.0249732 0.0 -2.50385
0 0.0488089 0.0 -2.54782
0 0.0705571 0.0 -2.57031
0 0.0372673 0.0 -2.53817
0 0.0564113 0.0 -2.58341
0 0.0562666 0.0 -2.587
0 0.0327895 0.0 -2.55685
0 0.0576131 0.0 -2.59959
0 0.0540963 0.0 -2.6044
0 0.0347585 0.0 -2.57998
