#Evaluation x y z
0 -0.07627 0.0 3.00884
0 -0.0231234 0.0 2.98391
0 0.0269797 0.0 3.00359
0 -0.0564185 0.0 2.98332
0 0.0222827 0.0 2.99103
0 0.0569165 0.0 3.01784
0 -0.0351489 0.0 2.96603
0 0.0490628 0.0 2.9837
0 0.0664468 0.0 2.9991
0 -0.0236719 0.0 2.94186
0 0.0704789 0.0 2.9963
0 0.0758775 0.0 2.99917
0 -0.0048111 0.0 2.94039
0 0.0818817 0.0 2.99777
0 0.0732001 0.0 2.97077
0 0.00236385 0.0 2.92545
1 0.0928441 0.0 2.97623
1 -0.0161366 0.0 2.92736
1 0.0991992 0.0 2.96079
1 0.0182695 0.0 2.88283
1 -0.0674729 0.0 2.87888
1 0.0263207 0.0 2.85034
1 -0.00544019 0.0 2.83786
1 -0.0691723 0.0 2.84909
1 -0.0137541 0.0 2.81723
1 -0.081616 0.0 2.84643
1 -0.101087 0.0 2.85808
1 -0.0433197 0.0 2.7969
