#Evaluation x y z
0 2.95196 0.0 3.2279
0 2.97171 0.0 3.23797
0 2.97357 0.0 3.24147
0 2.95717 0.0 3.23043
0 2.99656 0.0 3.23863
0 3.00051 0.0 3.24027
0 2.98567 0.0 3.2343
0 3.00237 0.0 3.23724
0 2.99804 0.0 3.24343
0 2.969 0.0 3.23015
0 2.99292 0.0 3.23473
0 2.99742 0.0 3.23521
0 2.99482 0.0 3.22901
0 3.01115 0.0 3.23584
0 3.01265 0.0 3.23246
0 3.00856 0.0 3.2251
1 3.03945 0.0 3.24105
1 3.00655 0.0 3.2396
1 3.02537 0.0 3.20455
1 3.0374 0.0 3.22748
1 3.01581 0.0 3.22042
1 3.03648 0.0 3.20836
1 3.06742 0.0 3.23979
1 3.05223 0.0 3.25546
1 3.0353 0.0 3.23435
1 3.08177 0.0 3.236
1 3.0334 0.0 3.26323
1 3.02367 0.0 3.25064
1 3.07099 0.0 3.22124
1 3.06847 0.0 3.23098
1 3.05601 0.0 3.23
1 3.08016 0.0 3.1909
2 3.14191 0.0 3.2055
2 3.16767 0.0 3.19999
2 3.12844 0.0 3.31359
2 3.17548 0.0 3.25467
2 3.18963 0.0 3.25839
2 3.17046 0.0 3.37286
2 3.19709 0.0 3.30546
2 3.20891 0.0 3.30433
2 3.18161 0.0 3.38303
2 3.21815 0.0 3.31543
2 3.21519 0.0 3.37478
2 3.25092 0.0 3.4612
2 3.24384 0.0 3.37708
2 3.24452 0.0 3.46251
2 3.26732 0.0 3.50493
2 3.23129 0.0 3.41187
3 3.2904 0.0 3.48463
3 3.32757 0.0 3.49088
3 3.40065 0.0 3.5993
3 3.4443 0.0 3.52538
3 3.49301 0.0 3.56091
3 3.55611 0.0 3.65268
3 3.60549 0.0 3.5816
3 3.65507 0.0 3.64418
3 3.72651 0.0 3.69262
3 3.75642 0.0 3.60425
3 3.8103 0.0 3.69949
3 3.86636 0.0 3.75503
3 3.90773 0.0 3.64411
3 3.94844 0.0 3.78154
3 3.99971 0.0 3.83279
3 4.04194 0.0 3.73714
4 4.07473 0.0 3.89476
4 4.07051 0.0 3.86501
4 4.0896 0.0 3.90286
4 4.11805 0.0 3.9347
4 4.11185 0.0 3.91082
4 4.10947 0.0 3.94864
4 4.1201 0.0 3.92384
4 4.13811 0.0 3.91823
4 4.127 0.0 3.92989
4 4.11013 0.0 3.93633
4 4.11808 0.0 3.94591
4 4.10571 0.0 3.93782
4 4.09618 0.0 3.94072
4 4.10887 0.0 3.94627
4 4.08441 0.0 3.9312
4 4.0488 0.0 3.93038
5 3.9709 0.0 3.85712
5 4.0706 0.0 3.85455
5 4.21197 0.0 3.78445
5 4.06016 0.0 3.76578
5 4.12271 0.0 3.69781
