#Evaluation x y z
0 -0.000702515 0.0 -2.99595
0 -0.00864988 0.0 -2.99015
0 -0.027377 0.0 -2.99052
0 -0.011836 0.0 -3.00682
0 -0.0239478 0.0 -2.99937
0 -0.0403405 0.0 -3.0013
0 -0.0279058 0.0 -3.01684
0 -0.0435456 0.0 -3.00676
0 -0.0544093 0.0 -3.01296
0 -0.0399617 0.0 -3.03117
0 -0.0603323 0.0 -3.02086
0 -0.0732314 0.0 -3.02961
0 -0.081425 0.0 -3.04806
0 -0.0994389 0.0 -3.03901
0 -0.108763 0.0 -3.0445
0 -0.0948747 0.0 -3.06338
1 -0.132235 0.0 -3.08597
1 -0.135947 0.0 -3.0799
1 -0.176143 0.0 -3.12859
1 -0.184586 0.0 -3.16692
1 -0.168866 0.0 -3.17372
1 -0.175473 0.0 -3.19986
1 -0.174375 0.0 -3.22984
1 -0.149703 0.0 -3.2335
1 -0.147543 0.0 -3.27011
1 -0.127122 0.0 -3.30225
1 -0.0955507 0.0 -3.28515
1 -0.0712752 0.0 -3.32687
1 -0.0460573 0.0 -3.35187
1 -0.0344587 0.0 -3.3229
1 0.0247635 0.0 -3.34518
1 0.0438976 0.0 -3.35402
2 0.10227 0.0 -3.31635
2 0.0798232 0.0 -3.27824
2 0.116442 0.0 -3.29526
2 0.168137 0.0 -3.30041
2 0.154682 0.0 -3.26353
2 0.190961 0.0 -3.27315
2 0.219094 0.0 -3.29423
2 0.187625 0.0 -3.24285
2 0.209223 0.0 -3.27534
2 0.218749 0.0 -3.30781
2 0.223334 0.0 -3.30079
2 0.249117 0.0 -3.32428
2 0.242753 0.0 -3.36803
2 0.240873 0.0 -3.36978
2 0.271488 0.0 -3.41031
2 0.2582 0.0 -3.44502
3 0.258924 0.0 -3.51194
3 0.290409 0.0 -3.45015
3 0.270674 0.0 -3.55182
3 0.304674 0.0 -3.57878
3 0.298701 0.0 -3.51864
3 0.320367 0.0 -3.57548
3 0.349249 0.0 -3.58559
3 0.307291 0.0 -3.52955
3 0.372335 0.0 -3.56485
3 0.390838 0.0 -3.54867
3 0.332688 0.0 -3.51445
3 0.396473 0.0 -3.51514
3 0.411456 0.0 -3.50496
3 0.361492 0.0 -3.5273
3 0.409249 0.0 -3.4745
3 0.401375 0.0 -3.5329
4 0.379205 0.0 -3.51942
4 0.387299 0.0 -3.50292
4 0.361812 0.0 -3.50848
4 0.396922 0.0 -3.53127
4 0.377403 0.0 -3.50467
4 0.383951 0.0 -3.50258
4 0.422639 0.0 -3.51121
4 0.406184 0.0 -3.52708
4 0.402768 0.0 -3.52509
4 0.442391 0.0 -3.5283
4 0.415335 0.0 -3.54101
4 0.413395 0.0 -3.47636
4 0.360927 0.0 -3.50459
4 0.38573 0.0 -3.46381
4 0.374691 0.0 -3.47041
4 0.321111 0.0 -3.48226
5 0.37054 0.0 -3.48029
5 0.368628 0.0 -3.4561
5 0.39074 0.0 -3.46982
5 0.419106 0.0 -3.48712
5 0.428685 0.0 -3.47601
