#Evaluation x y z
0 -2.98461 0.0 -2.53325
0 -2.9884 0.0 -2.53932
0 -2.99451 0.0 -2.54958
0 -2.98315 0.0 -2.52819
0 -2.98961 0.0 -2.53924
0 -2.99543 0.0 -2.54738
0 -2.98565 0.0 -2.52675
0 -2.99141 0.0 -2.53966
0 -2.99506 0.0 -2.5446
0 -2.98565 0.0 -2.52531
0 -2.99359 0.0 -2.5405
0 -2.99543 0.0 -2.5422
0 -2.98672 0.0 -2.52478
0 -2.99438 0.0 -2.54191
0 -2.9888 0.0 -2.54033
0 -2.98381 0.0 -2.5229
1 -2.98783 0.0 -2.5382
1 -2.98068 0.0 -2.56298
1 -2.97418 0.0 -2.56381
1 -2.96564 0.0 -2.56543
1 -2.96623 0.0 -2.59122
1 -2.95447 0.0 -2.58334
1 -2.94851 0.0 -2.59816
1 -2.9368 0.0 -2.62168
1 -2.92538 0.0 -2.62184
1 -2.92097 0.0 -2.63359
1 -2.9112 0.0 -2.65594
1 -2.91182 0.0 -2.6479
1 -2.90595 0.0 -2.66642
1 -2.89868 0.0 -2.6853
1 -2.91114 0.0 -2.70993
1 -2.9454 0.0 -2.74219
