#Evaluation x y z
0 0.0303544 0.0 0.0161675
0 -0.0492321 0.0 0.0238452
0 -0.0506043 0.0 0.00629684
0 0.0613401 0.0 -0.00141727
0 -0.0270004 0.0 0.0171594
0 -0.0496328 0.0 0.0180058
0 0.0515777 0.0 0.0232686
0 -0.0465938 0.0 0.0440193
0 -0.0539116 0.0 0.0383394
0 0.0444512 0.0 0.0547001
0 -0.0762178 0.0 0.0573401
0 -0.0484305 0.0 0.0545338
0 0.0495385 0.0 0.0873824
0 -0.0938264 0.0 0.0763422
0 -0.057813 0.0 0.0765204
0 0.0147081 0.0 0.116022
1 -0.0406759 0.0 0.0835415
1 -0.248705 0.0 0.055587
1 -0.35122 0.0 0.0072853
1 -0.208866 0.0 0.0597912
1 -0.436537 0.0 0.0273898
1 -0.427555 0.0 -0.0102222
1 -0.271209 0.0 0.0618635
1 -0.479004 0.0 -0.00422695
1 -0.470007 0.0 -0.0212484
1 -0.369496 0.0 0.0484322
1 -0.577097 0.0 -0.0330886
1 -0.592466 0.0 -0.100119
1 -0.500215 0.0 -0.00204188
1 -0.679722 0.0 -0.140422
1 -0.673753 0.0 -0.197198
1 -0.52729 0.0 -0.0736752
2 -0.625439 0.0 -0.104021
2 -0.702373 0.0 -0.000232501
