#Evaluation x y z
0 2.98753 0.0 -2.96474
0 2.98796 0.0 -2.96942
0 2.98425 0.0 -2.97499
0 2.98794 0.0 -2.95261
0 2.98792 0.0 -2.95945
0 2.98872 0.0 -2.96034
0 2.99067 0.0 -2.91987
0 2.98658 0.0 -2.92416
0 2.9884 0.0 -2.93076
0 2.99339 0.0 -2.90543
0 2.98102 0.0 -2.92237
0 2.98672 0.0 -2.92353
0 2.98836 0.0 -2.89764
0 2.98585 0.0 -2.87208
0 2.98784 0.0 -2.87127
0 2.99972 0.0 -2.84966
1 2.97416 0.0 -2.86408
1 3.00162 0.0 -2.89798
1 3.02336 0.0 -2.85893
1 3.00772 0.0 -2.88558
1 3.03845 0.0 -2.90937
1 3.07719 0.0 -2.87493
1 3.05676 0.0 -2.90203
1 3.08719 0.0 -2.91915
1 3.12209 0.0 -2.89997
1 3.0948 0.0 -2.91966
1 3.12561 0.0 -2.94206
1 3.15805 0.0 -2.93609
1 3.13513 0.0 -2.95768
1 3.16207 0.0 -2.98328
1 3.18958 0.0 -2.96757
1 3.16124 0.0 -3.00213
