#Evaluation x y z
0 -0.0182872 0.0 -2.98702
0 -0.000773604 0.0 -2.99057
0 0.0146712 0.0 -2.99662
0 0.00590059 0.0 -2.98827
0 0.0243583 0.0 -2.9925
0 0.023869 0.0 -2.99576
0 0.00812798 0.0 -2.98576
0 0.0182583 0.0 -2.98955
0 0.0218689 0.0 -2.99256
0 0.0182102 0.0 -2.98785
0 0.026424 0.0 -2.99312
0 0.0347641 0.0 -2.99499
0 0.0206521 0.0 -2.98629
0 0.0327771 0.0 -2.99119
0 0.0330155 0.0 -2.99099
0 0.0101241 0.0 -2.98561
1 0.0337988 0.0 -3.04638
1 0.00955795 0.0 -3.03998
1 -0.0263488 0.0 -3.09102
1 -0.00866008 0.0 -3.11275
1 -0.0338264 0.0 -3.11217
1 -0.0682103 0.0 -3.15368
1 -0.0364887 0.0 -3.17691
1 -0.105831 0.0 -3.18267
1 -0.13666 0.0 -3.21018
1 -0.137661 0.0 -3.24282
1 -0.180297 0.0 -3.23947
1 -0.235385 0.0 -3.26363
1 -0.235783 0.0 -3.30548
1 -0.298513 0.0 -3.28821
1 -0.331738 0.0 -3.30714
