#Evaluation x y z
0 2.98984 0.0 3.26008
0 2.99543 0.0 3.25414
0 2.9658 0.0 3.25619
0 2.99419 0.0 3.25831
0 2.99066 0.0 3.25527
0 2.9741 0.0 3.256
0 3.01422 0.0 3.26209
0 3.03171 0.0 3.26264
0 3.03425 0.0 3.26155
0 3.05075 0.0 3.27224
0 3.05039 0.0 3.26567
0 3.04763 0.0 3.26664
0 3.04895 0.0 3.27632
0 3.05921 0.0 3.26104
0 3.05315 0.0 3.25524
0 3.05511 0.0 3.26772
1 3.04693 0.0 3.22664
1 3.01934 0.0 3.26316
1 3.02431 0.0 3.25287
1 3.01286 0.0 3.24615
1 3.00015 0.0 3.28725
1 3.00189 0.0 3.24631
1 2.99949 0.0 3.21082
1 2.96047 0.0 3.2752
1 2.98184 0.0 3.21438
1 2.98387 0.0 3.19081
1 2.92193 0.0 3.27081
1 2.96522 0.0 3.18783
