#Evaluation x y z
0 3.0032 0.0 -2.98076
0 3.00053 0.0 -2.97798
0 2.99371 0.0 -2.97071
0 3.00391 0.0 -2.97905
0 2.99779 0.0 -2.97463
0 2.99462 0.0 -2.97081
0 3.00222 0.0 -2.97946
0 2.99784 0.0 -2.97501
0 2.99346 0.0 -2.97113
0 3.00066 0.0 -2.97756
0 2.99402 0.0 -2.97034
0 2.99661 0.0 -2.97248
0 3.00514 0.0 -2.97787
0 2.99972 0.0 -2.96974
0 3.00294 0.0 -2.97097
0 3.0068 0.0 -2.97662
1 2.99503 0.0 -2.98657
1 3.00445 0.0 -2.97081
1 3.00139 0.0 -2.99739
1 3.00344 0.0 -2.97992
1 3.01151 0.0 -2.96314
1 3.00142 0.0 -2.98318
1 3.0046 0.0 -2.96471
1 3.0171 0.0 -2.95392
1 3.0134 0.0 -2.97683
1 3.01493 0.0 -2.95884
1 3.01473 0.0 -2.95555
1 3.00488 0.0 -2.97867
