#Evaluation x y z
0 0.00664931 0.0 -2.999
0 0.0240498 0.0 -3.00204
0 0.041783 0.0 -3.01811
0 0.0224745 0.0 -3.02363
0 0.041868 0.0 -3.02727
0 0.0649395 0.0 -3.02755
0 0.0430151 0.0 -3.02839
0 0.0737258 0.0 -3.02337
0 0.0946772 0.0 -3.02349
0 0.0780162 0.0 -3.0225
0 0.112577 0.0 -3.017
0 0.133999 0.0 -3.01697
0 0.115855 0.0 -3.02047
0 0.153592 0.0 -3.01337
0 0.165286 0.0 -3.00803
0 0.155575 0.0 -3.01325
1 0.195463 0.0 -3.00963
1 0.153007 0.0 -2.98212
1 0.18565 0.0 -2.99019
1 0.195397 0.0 -2.98338
1 0.151497 0.0 -2.96822
1 0.18212 0.0 -2.96401
1 0.19005 0.0 -2.97007
1 0.148539 0.0 -2.9679
1 0.181677 0.0 -2.95463
1 0.181205 0.0 -2.94563
1 0.145038 0.0 -2.95563
1 0.169136 0.0 -2.92678
1 0.165454 0.0 -2.91422
