#Evaluation x y z
0 -0.0198121 0.0 0.0230732
0 -0.0240947 0.0 0.0466615
0 -0.0198179 0.0 0.0725305
0 -0.0369349 0.0 0.032212
0 -0.0263023 0.0 0.0736392
0 -0.0237097 0.0 0.0891017
0 -0.0393421 0.0 0.0576737
0 -0.0211997 0.0 0.0949235
0 -0.0223812 0.0 0.110284
0 -0.0317704 0.0 0.109574
0 -0.00875901 0.0 0.143943
0 -0.002189 0.0 0.158743
0 -0.0296041 0.0 0.133061
0 -0.00530928 0.0 0.170011
0 0.00128998 0.0 0.176901
0 -0.0127722 0.0 0.169403
1 -0.00208254 0.0 0.18517
1 0.0288505 0.0 0.199182
1 0.0716673 0.0 0.227858
1 0.0504237 0.0 0.203562
1 0.0867122 0.0 0.227888
1 0.121533 0.0 0.262221
1 0.116786 0.0 0.2471
1 0.14811 0.0 0.275082
1 0.188701 0.0 0.322226
1 0.190651 0.0 0.311719
1 0.208665 0.0 0.341394
1 0.231485 0.0 0.379817
1 0.218672 0.0 0.346637
1 0.234622 0.0 0.373194
1 0.257854 0.0 0.400314
1 0.268567 0.0 0.408359
