#Evaluation x y z
0 -2.99679 0.0 -2.5717
0 -2.98319 0.0 -2.5476
0 -2.98841 0.0 -2.50815
0 -2.9996 0.0 -2.54118
0 -2.99829 0.0 -2.51395
0 -3.00033 0.0 -2.4814
0 -3.00709 0.0 -2.52882
0 -3.00811 0.0 -2.49113
0 -3.00247 0.0 -2.47049
0 -3.00923 0.0 -2.52743
0 -3.00127 0.0 -2.47838
0 -3.00776 0.0 -2.47212
0 -3.01712 0.0 -2.52309
0 -3.01065 0.0 -2.47606
0 -3.01539 0.0 -2.48022
0 -3.0255 0.0 -2.51925
1 -3.04929 0.0 -2.48534
1 -3.07998 0.0 -2.42437
1 -3.1421 0.0 -2.39686
1 -3.20273 0.0 -2.46294
1 -3.21553 0.0 -2.39917
1 -3.25069 0.0 -2.39288
1 -3.26985 0.0 -2.44977
1 -3.30513 0.0 -2.3819
1 -3.32865 0.0 -2.39097
1 -3.3409 0.0 -2.46107
1 -3.36751 0.0 -2.38831
1 -3.39164 0.0 -2.43034
1 -3.39379 0.0 -2.49248
1 -3.42794 0.0 -2.41895
1 -3.44682 0.0 -2.45729
1 -3.45401 0.0 -2.50948
