#Evaluation x y z
0 -3.00863 0.0 -2.56878
0 -3.01804 0.0 -2.56998
0 -3.02276 0.0 -2.57095
0 -3.02458 0.0 -2.57893
0 -3.03042 0.0 -2.57447
0 -3.03506 0.0 -2.57262
0 -3.03872 0.0 -2.58287
0 -3.04288 0.0 -2.57621
0 -3.04493 0.0 -2.57502
0 -3.04693 0.0 -2.5819
0 -3.05041 0.0 -2.57432
0 -3.05482 0.0 -2.57686
0 -3.05701 0.0 -2.58608
0 -3.05569 0.0 -2.57549
0 -3.06336 0.0 -2.5791
0 -3.06202 0.0 -2.58476
1 -3.07365 0.0 -2.58604
1 -3.06973 0.0 -2.58936
1 -3.10296 0.0 -2.57641
1 -3.08062 0.0 -2.58746
1 -3.07451 0.0 -2.57383
1 -3.10454 0.0 -2.56663
1 -3.0781 0.0 -2.54974
1 -3.07939 0.0 -2.54264
1 -3.1035 0.0 -2.5411
1 -3.08265 0.0 -2.51446
1 -3.09037 0.0 -2.51856
1 -3.10553 0.0 -2.5311
1 -3.09371 0.0 -2.51803
1 -3.10219 0.0 -2.52437
1 -3.10927 0.0 -2.54183
1 -3.1116 0.0 -2.51905
