#Evaluation x y z
0 2.91128 0.0 3.26085
0 2.91459 0.0 3.26682
0 2.92387 0.0 3.26957
0 2.90464 0.0 3.25789
0 2.92003 0.0 3.26665
0 2.92298 0.0 3.26796
0 2.90115 0.0 3.2574
0 2.91445 0.0 3.26609
0 2.91736 0.0 3.26182
0 2.89634 0.0 3.25238
0 2.91424 0.0 3.26217
0 2.91193 0.0 3.26178
0 2.89223 0.0 3.25127
0 2.90812 0.0 3.263
0 2.90737 0.0 3.26196
0 2.88885 0.0 3.25097
1 2.83248 0.0 3.26223
1 2.87004 0.0 3.23702
1 2.82679 0.0 3.24285
1 2.74426 0.0 3.26299
1 2.7819 0.0 3.23714
1 2.74301 0.0 3.25038
1 2.67736 0.0 3.27459
1 2.71319 0.0 3.24047
1 2.65294 0.0 3.25818
1 2.60186 0.0 3.27558
1 2.6438 0.0 3.24006
1 2.60101 0.0 3.27793
1 2.57171 0.0 3.31185
