#Evaluation x y z
0 2.98502 0.0 -2.96314
0 2.98306 0.0 -2.94235
0 2.99537 0.0 -2.9221
0 2.98416 0.0 -2.94716
0 2.99426 0.0 -2.92991
0 2.99761 0.0 -2.91157
0 2.9839 0.0 -2.94139
0 3.00201 0.0 -2.92723
0 2.99944 0.0 -2.91384
0 2.97956 0.0 -2.93198
0 3.00145 0.0 -2.91353
0 2.99359 0.0 -2.90985
0 2.9782 0.0 -2.91551
0 2.99832 0.0 -2.90226
0 2.99082 0.0 -2.9011
0 2.97307 0.0 -2.90009
1 2.97223 0.0 -2.90811
1 2.94773 0.0 -2.86553
1 2.95952 0.0 -2.84711
1 2.94332 0.0 -2.85899
1 2.93869 0.0 -2.81268
1 2.93618 0.0 -2.81687
1 2.908 0.0 -2.83027
1 2.9404 0.0 -2.78816
1 2.9396 0.0 -2.84317
1 2.88197 0.0 -2.86288
1 2.91561 0.0 -2.79341
1 2.9042 0.0 -2.81366
1 2.84064 0.0 -2.84638
1 2.87283 0.0 -2.80708
1 2.87306 0.0 -2.84322
1 2.82221 0.0 -2.88556
2 2.79628 0.0 -2.85911
2 2.80685 0.0 -2.80628
2 2.84151 0.0 -2.83271
2 2.78078 0.0 -2.85134
2 2.82538 0.0 -2.80287
2 2.82964 0.0 -2.81625
2 2.76147 0.0 -2.80965
2 2.81887 0.0 -2.76115
2 2.83528 0.0 -2.77158
2 2.78107 0.0 -2.74709
2 2.86747 0.0 -2.74043
2 2.87505 0.0 -2.77734
2 2.89882 0.0 -2.71625
2 2.97235 0.0 -2.76414
2 2.9411 0.0 -2.76318
2 2.93793 0.0 -2.69004
3 2.95976 0.0 -2.69277
3 2.96155 0.0 -2.6829
3 3.00835 0.0 -2.73371
3 2.97841 0.0 -2.70683
3 2.98769 0.0 -2.70183
3 3.02308 0.0 -2.74767
3 2.99201 0.0 -2.70713
3 3.0068 0.0 -2.71534
3 3.02506 0.0 -2.75953
3 3.01418 0.0 -2.72129
3 3.0566 0.0 -2.74382
3 3.07799 0.0 -2.78177
3 3.05835 0.0 -2.74044
3 3.07164 0.0 -2.75576
3 3.09602 0.0 -2.77836
3 3.08022 0.0 -2.73513
4 3.08722 0.0 -2.78126
4 3.1019 0.0 -2.83873
4 3.05978 0.0 -2.89882
4 3.12542 0.0 -2.8403
4 3.11534 0.0 -2.8941
4 3.11207 0.0 -2.92356
4 3.14874 0.0 -2.8404
4 3.15088 0.0 -2.91008
4 3.14352 0.0 -2.94232
4 3.16322 0.0 -2.87896
4 3.15156 0.0 -2.97255
4 3.13655 0.0 -3.00506
4 3.12442 0.0 -2.95752
4 3.15058 0.0 -3.06922
4 3.14721 0.0 -3.06388
4 3.19756 0.0 -3.04893
5 3.21643 0.0 -3.05421
5 3.23731 0.0 -3.10228
5 3.25125 0.0 -3.08385
5 3.27715 0.0 -3.02954
5 3.28681 0.0 -3.07847
