#Evaluation x y z
0 2.963 0.0 3.25319
0 2.95445 0.0 3.25554
0 2.92021 0.0 3.2681
0 2.95262 0.0 3.25217
0 2.94041 0.0 3.25621
0 2.91231 0.0 3.26645
0 2.94181 0.0 3.25221
0 2.92649 0.0 3.25774
0 2.90535 0.0 3.26509
0 2.93045 0.0 3.25295
0 2.91026 0.0 3.26038
0 2.89916 0.0 3.26373
0 2.91883 0.0 3.25385
0 2.89259 0.0 3.26382
0 2.89353 0.0 3.26251
0 2.90701 0.0 3.2548
1 2.90679 0.0 3.27987
1 2.89562 0.0 3.27957
1 2.81903 0.0 3.31499
1 2.87193 0.0 3.33937
1 2.8434 0.0 3.34585
1 2.75682 0.0 3.35444
1 2.7924 0.0 3.39467
1 2.7634 0.0 3.39239
1 2.67996 0.0 3.39307
1 2.72647 0.0 3.43777
1 2.68898 0.0 3.43242
1 2.61614 0.0 3.43254
1 2.66048 0.0 3.48026
1 2.60966 0.0 3.46811
1 2.54666 0.0 3.46915
1 2.59161 0.0 3.51588
