#Evaluation x y z
0 -3.01275 0.0 0.055255
0 -3.01691 0.0 0.0230082
0 -3.02834 0.0 -0.00182357
0 -3.01341 0.0 0.0566258
0 -3.02025 0.0 0.0304905
0 -3.02164 0.0 0.0157282
0 -3.01441 0.0 0.0666134
0 -3.01923 0.0 0.0292377
0 -3.0231 0.0 0.0168369
0 -3.01689 0.0 0.0724983
0 -3.02543 0.0 0.0256055
0 -3.02479 0.0 0.0295305
0 -3.02093 0.0 0.0778799
0 -3.02634 0.0 0.0229975
0 -3.02605 0.0 0.0426915
0 -3.02376 0.0 0.0830873
1 -3.04275 0.0 0.144081
1 -3.06098 0.0 0.149251
1 -3.10012 0.0 0.201146
1 -3.18978 0.0 0.23719
1 -3.19976 0.0 0.224434
1 -3.27481 0.0 0.220706
1 -3.35789 0.0 0.141879
1 -3.35695 0.0 0.132824
1 -3.38826 0.0 0.0828116
1 -3.38021 0.0 -0.00927346
1 -3.37598 0.0 -0.00830856
1 -3.30689 0.0 -0.117787
1 -3.24876 0.0 -0.134584
