#Evaluation x y z
0 -0.00729524 0.0 0.0889669
0 -0.00677913 0.0 0.103534
0 0.00550759 0.0 0.0975898
0 0.00323027 0.0 0.107106
0 0.00305499 0.0 0.126943
0 0.0178486 0.0 0.106311
0 0.0123571 0.0 0.120527
0 0.0195115 0.0 0.115155
0 0.0282654 0.0 0.117484
0 0.0194718 0.0 0.143031
0 0.028983 0.0 0.134061
0 0.0364513 0.0 0.141244
0 0.0410888 0.0 0.135763
0 0.0471591 0.0 0.136221
0 0.0482678 0.0 0.150788
0 0.0429776 0.0 0.152354
1 0.0866052 0.0 0.158308
1 0.0784857 0.0 0.153098
1 0.0870131 0.0 0.180212
1 0.0461913 0.0 0.0515462
1 0.0713096 0.0 0.0764521
1 0.0866193 0.0 0.0628333
1 0.0316671 0.0 0.0263996
1 0.0703317 0.0 0.0417002
1 0.0576812 0.0 0.0327371
1 -0.024392 0.0 0.0410648
1 0.0262199 0.0 0.0269693
1 0.00309394 0.0 0.00945124
