#Evaluation x y z
0 -3.00463 0.0 0.0512053
0 -3.01007 0.0 0.0466926
0 -3.00907 0.0 0.0699443
0 -3.01753 0.0 0.0209082
0 -3.01055 0.0 0.0562847
0 -3.01161 0.0 0.0684043
0 -3.00756 0.0 0.0400124
0 -3.01028 0.0 0.0693681
0 -3.01038 0.0 0.0620203
0 -3.00862 0.0 0.0271076
0 -3.00882 0.0 0.0604992
0 -3.00773 0.0 0.0456486
0 -3.0119 0.0 0.0119167
0 -3.00999 0.0 0.0380728
0 -3.01086 0.0 0.0257188
0 -3.02335 0.0 -0.00377237
1 -3.02064 0.0 -0.00688296
1 -3.00385 0.0 0.0246988
1 -2.97949 0.0 0.111376
1 -3.00402 0.0 0.0440911
1 -2.98179 0.0 0.0712035
1 -2.96131 0.0 0.183728
1 -2.9639 0.0 0.117239
1 -2.95526 0.0 0.182074
1 -2.97321 0.0 0.266282
1 -2.93967 0.0 0.197948
1 -2.94998 0.0 0.261906
1 -2.97264 0.0 0.31149
1 -2.94014 0.0 0.245269
1 -2.96684 0.0 0.31369
1 -2.98157 0.0 0.355257
