#Evaluation x y z
0 -3.00896 0.0 3.11137
0 -3.00315 0.0 3.11874
0 -2.99962 0.0 3.10733
0 -3.01249 0.0 3.12358
0 -3.00243 0.0 3.11771
0 -3.00166 0.0 3.10924
0 -3.01327 0.0 3.12745
0 -2.99705 0.0 3.1387
0 -2.99907 0.0 3.13183
0 -3.0157 0.0 3.14715
0 -3.00044 0.0 3.15473
0 -3.00315 0.0 3.15027
0 -3.01842 0.0 3.1564
0 -3.00741 0.0 3.15374
0 -3.01537 0.0 3.15299
0 -3.03057 0.0 3.15715
1 -3.03061 0.0 3.16012
1 -3.05409 0.0 3.17173
1 -3.05747 0.0 3.18357
1 -3.06662 0.0 3.18815
1 -3.0889 0.0 3.19903
1 -3.09182 0.0 3.20162
1 -3.1035 0.0 3.19928
1 -3.12365 0.0 3.19612
1 -3.12348 0.0 3.20969
1 -3.13808 0.0 3.20477
1 -3.14979 0.0 3.19745
1 -3.15072 0.0 3.21423
1 -3.1689 0.0 3.20647
1 -3.18072 0.0 3.19345
1 -3.19166 0.0 3.22242
1 -3.21161 0.0 3.20688
