#Evaluation x y z
0 -2.99048 0.0 3.14913
0 -2.99661 0.0 3.14963
0 -3.00121 0.0 3.14052
0 -2.98878 0.0 3.1728
0 -2.9963 0.0 3.1741
0 -3.00067 0.0 3.19419
0 -2.98565 0.0 3.21269
0 -2.99786 0.0 3.20309
0 -3.00458 0.0 3.21751
0 -2.99146 0.0 3.23023
0 -3.01215 0.0 3.21528
0 -3.01843 0.0 3.20822
0 -3.00364 0.0 3.22352
0 -3.0194 0.0 3.22073
0 -3.02142 0.0 3.22714
0 -3.01031 0.0 3.24525
1 -3.01379 0.0 3.20978
1 -2.97212 0.0 3.23616
1 -3.00965 0.0 3.19234
1 -3.03281 0.0 3.20666
1 -2.97989 0.0 3.24208
1 -3.02104 0.0 3.22355
1 -3.04448 0.0 3.19425
1 -3.03533 0.0 3.22674
1 -3.07872 0.0 3.19872
1 -3.10582 0.0 3.18571
1 -3.09821 0.0 3.22755
1 -3.13639 0.0 3.19834
1 -3.14948 0.0 3.20478
1 -3.16302 0.0 3.2248
1 -3.21203 0.0 3.17373
1 -3.20208 0.0 3.20321
2 -3.27537 0.0 3.24406
2 -3.1769 0.0 3.258
2 -3.23565 0.0 3.28943
2 -3.35183 0.0 3.30924
2 -3.15114 0.0 3.34251
2 -3.15475 0.0 3.38316
2 -3.15754 0.0 3.35943
2 -3.05993 0.0 3.28331
2 -3.0935 0.0 3.30671
2 -3.11309 0.0 3.27088
2 -3.06015 0.0 3.21554
2 -3.04285 0.0 3.33688
2 -3.03912 0.0 3.26094
2 -3.05365 0.0 3.23523
2 -2.94363 0.0 3.30425
2 -2.86301 0.0 3.31868
3 -2.92773 0.0 3.21391
3 -2.96888 0.0 3.11721
3 -2.9402 0.0 3.23177
3 -2.90078 0.0 3.23148
3 -2.98182 0.0 3.20355
3 -2.80908 0.0 3.24906
3 -2.80033 0.0 3.33448
3 -2.96908 0.0 3.37876
3 -2.64983 0.0 3.30862
3 -2.83389 0.0 3.27904
3 -2.78784 0.0 3.32201
3 -2.78672 0.0 3.33543
3 -2.79713 0.0 3.34807
3 -2.77512 0.0 3.36041
3 -2.75786 0.0 3.39501
3 -2.74739 0.0 3.39957
4 -2.63272 0.0 3.43245
4 -2.60662 0.0 3.30607
4 -2.61777 0.0 3.27103
4 -2.46562 0.0 3.29654
4 -2.40824 0.0 3.33353
4 -2.36697 0.0 3.15962
4 -2.29548 0.0 3.13679
4 -2.24282 0.0 3.17439
4 -2.18668 0.0 3.1288
4 -2.36291 0.0 3.12109
4 -2.32395 0.0 3.09154
4 -2.31011 0.0 3.12439
4 -2.31239 0.0 3.01788
4 -2.35223 0.0 3.03013
4 -2.33104 0.0 2.90852
4 -2.41494 0.0 2.80737
5 -2.45986 0.0 2.7635
5 -2.5647 0.0 2.72986
5 -2.60608 0.0 2.68587
5 -2.28593 0.0 2.72401
5 -2.30465 0.0 2.5651
