#Evaluation x y z
0 -3.01597 0.0 -2.56408
0 -3.03966 0.0 -2.59647
0 -3.10422 0.0 -2.62432
0 -3.02984 0.0 -2.60263
0 -3.07326 0.0 -2.62607
0 -3.10541 0.0 -2.63749
0 -3.02666 0.0 -2.60692
0 -3.03791 0.0 -2.61864
0 -3.06584 0.0 -2.63457
0 -3.02198 0.0 -2.61202
0 -3.07396 0.0 -2.64298
0 -3.03454 0.0 -2.62817
0 -3.01844 0.0 -2.62152
0 -3.08374 0.0 -2.65122
0 -3.09267 0.0 -2.66501
0 -3.03939 0.0 -2.65322
1 -3.04794 0.0 -2.67016
1 -3.08592 0.0 -2.71429
1 -3.11316 0.0 -2.71996
1 -3.01416 0.0 -2.69247
1 -3.0321 0.0 -2.69976
1 -3.00651 0.0 -2.69206
1 -2.96979 0.0 -2.65015
1 -2.98836 0.0 -2.67319
1 -2.98141 0.0 -2.66509
1 -2.94457 0.0 -2.59235
1 -2.96158 0.0 -2.65428
1 -2.95387 0.0 -2.64502
1 -2.92263 0.0 -2.56876
