#Evaluation x y z
0 -0.00165999 0.0 -2.99201
0 -0.0136543 0.0 -3.0028
0 -0.0300862 0.0 -3.01037
0 -0.00830316 0.0 -3.00103
0 -0.0213488 0.0 -3.01431
0 -0.0326374 0.0 -3.01391
0 -0.0154038 0.0 -3.00534
0 -0.0286167 0.0 -3.02676
0 -0.0373485 0.0 -3.02713
0 -0.0181124 0.0 -3.01633
0 -0.037804 0.0 -3.03319
0 -0.037891 0.0 -3.03539
0 -0.0172266 0.0 -3.02345
0 -0.0379738 0.0 -3.04168
0 -0.0336235 0.0 -3.04494
0 -0.0175353 0.0 -3.03332
1 -0.030538 0.0 -3.03746
1 -0.0453931 0.0 -3.06123
1 -0.0586694 0.0 -3.06297
1 -0.0353078 0.0 -3.06383
1 -0.0529217 0.0 -3.08457
1 -0.0660292 0.0 -3.08187
1 -0.0452975 0.0 -3.09096
1 -0.0682619 0.0 -3.10906
1 -0.0772101 0.0 -3.1008
1 -0.0579759 0.0 -3.11203
1 -0.0793868 0.0 -3.12516
1 -0.0880614 0.0 -3.11614
1 -0.0858064 0.0 -3.13012
1 -0.120454 0.0 -3.1411
1 -0.129668 0.0 -3.13009
1 -0.0996175 0.0 -3.14258
