#Evaluation x y z
0 -0.0162168 0.0 0.114579
0 -0.0164837 0.0 0.141601
0 -0.0395051 0.0 0.140193
0 0.00517623 0.0 0.0984098
0 0.0152186 0.0 0.132338
0 -0.00776201 0.0 0.144804
0 0.0397931 0.0 0.109194
0 0.0224776 0.0 0.150771
0 0.00426607 0.0 0.17803
0 0.0486844 0.0 0.119709
0 0.0111934 0.0 0.184111
0 0.0375045 0.0 0.183131
0 0.0884662 0.0 0.124076
0 0.0550197 0.0 0.186014
0 0.0616223 0.0 0.198415
0 0.0959532 0.0 0.157761
1 0.11267 0.0 0.0995022
1 0.0133191 0.0 0.20089
1 0.0410829 0.0 0.247771
1 0.105221 0.0 0.170335
1 -0.0307426 0.0 0.227249
1 0.0144769 0.0 0.297004
1 0.0630406 0.0 0.276656
1 -0.0692385 0.0 0.198564
1 -0.080088 0.0 0.283616
1 -0.0313824 0.0 0.290558
1 -0.0890284 0.0 0.16975
1 -0.104452 0.0 0.272363
1 -0.158844 0.0 0.214458
1 -0.103424 0.0 0.0914519
1 -0.131469 0.0 0.191939
1 -0.17748 0.0 0.101814
