#Evaluation x y z
0 -0.0507817 0.0 3.00102
0 -0.0610401 0.0 2.99496
0 -0.0790279 0.0 2.99117
0 -0.0793364 0.0 2.98866
0 -0.0890751 0.0 2.98298
0 -0.101925 0.0 2.97284
0 -0.092555 0.0 2.97354
0 -0.107204 0.0 2.9709
0 -0.102103 0.0 2.9771
0 -0.0967011 0.0 2.97254
0 -0.102882 0.0 2.98421
0 -0.104747 0.0 2.97878
0 -0.0906282 0.0 2.96153
0 -0.104315 0.0 2.95698
0 -0.104676 0.0 2.94625
0 -0.0958318 0.0 2.93636
1 -0.0745956 0.0 3.01624
1 -0.192827 0.0 2.85062
1 -0.0347177 0.0 2.90277
1 -0.00343851 0.0 2.92699
1 -0.109269 0.0 2.77639
1 0.0458037 0.0 2.8763
1 0.053908 0.0 2.85907
1 -0.0185968 0.0 2.71072
1 0.110475 0.0 2.83798
1 0.127207 0.0 2.77148
1 0.0512513 0.0 2.65542
1 0.199853 0.0 2.73257
1 0.205747 0.0 2.6908
1 0.121848 0.0 2.59135
1 0.272852 0.0 2.67676
1 0.267041 0.0 2.57383
2 0.320003 0.0 2.67945
2 0.163959 0.0 2.56605
2 0.110145 0.0 2.67492
2 0.290722 0.0 2.77774
2 0.00769169 0.0 2.50398
2 0.0124824 0.0 2.56606
2 -0.0247528 0.0 2.43416
2 0.108103 0.0 2.63024
2 -0.0481582 0.0 2.62797
2 0.0292762 0.0 2.81275
2 0.140096 0.0 2.65271
2 -0.0182953 0.0 2.733
2 0.0964864 0.0 2.8987
2 0.275853 0.0 3.0756
2 0.0819954 0.0 3.0247
2 0.184337 0.0 2.93507
3 0.16025 0.0 2.72991
3 0.240985 0.0 2.68713
3 0.230223 0.0 2.69862
3 0.188425 0.0 2.68918
3 0.270891 0.0 2.651
3 0.284074 0.0 2.61873
3 0.262351 0.0 2.60228
3 0.300499 0.0 2.56701
3 0.277123 0.0 2.56857
3 0.25918 0.0 2.55647
3 0.333966 0.0 2.51344
3 0.288315 0.0 2.51457
3 0.276793 0.0 2.51608
3 0.361969 0.0 2.46435
3 0.309634 0.0 2.47577
3 0.324338 0.0 2.45319
4 0.364627 0.0 2.3997
4 0.435368 0.0 2.38728
4 0.584904 0.0 2.5207
4 0.586188 0.0 2.61645
4 0.536023 0.0 2.66682
4 0.412156 0.0 2.69405
4 0.33751 0.0 2.67966
4 0.27041 0.0 2.55858
4 0.321668 0.0 2.4146
4 0.363857 0.0 2.4007
4 0.434085 0.0 2.44049
4 0.548701 0.0 2.5002
4 0.55783 0.0 2.5798
4 0.502879 0.0 2.64274
4 0.44313 0.0 2.7388
4 0.372961 0.0 2.73782
5 0.255288 0.0 2.68713
5 0.207206 0.0 2.64651
5 0.204252 0.0 2.5401
5 0.180206 0.0 2.51803
5 0.219303 0.0 2.42253
