#Evaluation x y z
0 -0.00259987 0.0 3.01302
0 -0.0142848 0.0 3.0034
0 -0.0312089 0.0 3.00004
0 -0.00669021 0.0 3.02522
0 -0.0277392 0.0 3.01079
0 -0.0394531 0.0 3.01571
0 -0.014508 0.0 3.03648
0 -0.0348012 0.0 3.0295
0 -0.0415042 0.0 3.02854
0 -0.0154723 0.0 3.04676
0 -0.0411534 0.0 3.03105
0 -0.0417798 0.0 3.0344
0 -0.0159765 0.0 3.05908
0 -0.0450329 0.0 3.04086
0 -0.0406243 0.0 3.04496
0 -0.0214471 0.0 3.06217
1 -0.0847287 0.0 3.05849
1 -0.034539 0.0 3.03891
1 0.0362376 0.0 3.02358
1 -0.106909 0.0 3.0368
1 -0.062889 0.0 3.00208
1 0.00383205 0.0 2.98103
1 -0.0928523 0.0 2.98226
1 -0.0297114 0.0 2.95956
1 -0.0195841 0.0 2.94004
1 -0.139597 0.0 2.92588
1 -0.0527171 0.0 2.93168
1 -0.0125472 0.0 2.89264
1 -0.110115 0.0 2.87635
1 0.003406 0.0 2.89358
1 -0.0230062 0.0 2.8348
1 -0.137505 0.0 2.85106
2 0.078785 0.0 3.06392
2 0.0672396 0.0 3.03081
2 0.0952492 0.0 2.97413
2 -0.00349641 0.0 3.13137
2 0.019997 0.0 3.15511
2 0.106927 0.0 3.12667
2 0.065594 0.0 3.04073
2 0.0858436 0.0 3.16978
2 0.115156 0.0 3.16027
2 -0.13432 0.0 3.08252
2 -0.0922926 0.0 3.1471
2 -0.0517968 0.0 3.15795
2 -0.00903056 0.0 3.10339
2 -0.0947276 0.0 3.03846
2 -0.0820327 0.0 3.1238
2 -0.0211996 0.0 3.05187
3 -0.0696199 0.0 2.99755
3 -0.0858713 0.0 3.00478
3 -0.121968 0.0 3.05366
3 -0.075632 0.0 3.07924
3 -0.0947643 0.0 3.10669
3 -0.0803936 0.0 3.15955
3 -0.0290145 0.0 3.16189
3 -0.0324721 0.0 3.21127
3 0.00840377 0.0 3.22107
3 0.00961195 0.0 3.17677
3 0.0428055 0.0 3.22748
3 0.0853304 0.0 3.2449
3 0.0631248 0.0 3.20359
3 0.116595 0.0 3.23242
3 0.156856 0.0 3.1838
3 0.0922184 0.0 3.16011
4 0.159449 0.0 3.07245
4 0.166244 0.0 3.01377
4 0.0531983 0.0 2.86945
