#Evaluation x y z
0 2.9894 0.0 -2.99511
0 2.98792 0.0 -2.99535
0 2.98916 0.0 -2.99733
0 2.98876 0.0 -2.99822
0 2.98895 0.0 -2.99579
0 2.98869 0.0 -2.99942
0 2.9881 0.0 -3.00064
0 2.98745 0.0 -3.00136
0 2.98483 0.0 -3.00298
0 2.98568 0.0 -3.0062
0 2.98637 0.0 -3.00301
0 2.9857 0.0 -3.00732
0 2.98603 0.0 -3.00802
0 2.98859 0.0 -3.00464
0 2.99021 0.0 -3.00637
0 2.98886 0.0 -3.0067
1 2.9771 0.0 -3.02592
1 2.97501 0.0 -3.00842
1 2.9806 0.0 -2.99822
1 2.97466 0.0 -3.01722
1 2.97076 0.0 -3.00269
1 2.97763 0.0 -2.99556
1 2.96901 0.0 -3.01892
1 2.96557 0.0 -3.00016
1 2.97136 0.0 -3.00049
1 2.96226 0.0 -3.01651
1 2.96223 0.0 -2.99348
1 2.96789 0.0 -2.99478
1 2.95403 0.0 -3.00312
1 2.95508 0.0 -2.97852
1 2.95943 0.0 -2.98895
1 2.95728 0.0 -2.99177
