#Evaluation x y z
0 2.94332 0.0 3.26396
0 2.98482 0.0 3.25928
0 2.98363 0.0 3.24413
0 2.93466 0.0 3.26333
0 2.97062 0.0 3.25469
0 2.95951 0.0 3.24479
0 2.89823 0.0 3.26334
0 2.93994 0.0 3.24376
0 2.93218 0.0 3.24
0 2.86824 0.0 3.26007
0 2.92448 0.0 3.23903
0 2.9164 0.0 3.23702
0 2.85187 0.0 3.25693
0 2.89652 0.0 3.23664
0 2.88505 0.0 3.23728
0 2.82336 0.0 3.24046
1 2.82099 0.0 3.24449
1 2.79587 0.0 3.21489
1 2.77836 0.0 3.23003
1 2.74943 0.0 3.27568
1 2.73161 0.0 3.24994
1 2.72727 0.0 3.26429
1 2.71928 0.0 3.31298
1 2.68628 0.0 3.28823
1 2.67593 0.0 3.32047
1 2.71273 0.0 3.3913
1 2.67473 0.0 3.40182
1 2.71862 0.0 3.40334
1 2.759 0.0 3.42931
