#Evaluation x y z
0 -0.0226937 0.0 -2.96597
0 0.00278219 0.0 -3.01015
0 0.0179189 0.0 -2.98195
0 -0.0134348 0.0 -2.97758
0 0.0193582 0.0 -3.03116
0 0.0303266 0.0 -3.00869
0 0.000857624 0.0 -2.98997
0 0.0519525 0.0 -3.04068
0 0.0433278 0.0 -3.04791
0 0.028761 0.0 -3.0328
0 0.067912 0.0 -3.07382
0 0.0792946 0.0 -3.07578
0 0.0567094 0.0 -3.04689
0 0.0985749 0.0 -3.09403
0 0.102476 0.0 -3.11419
0 0.0819623 0.0 -3.09069
1 0.135341 0.0 -3.09381
1 0.15051 0.0 -3.1048
1 0.175223 0.0 -3.11213
1 0.138575 0.0 -3.07287
1 0.160854 0.0 -3.05435
1 0.187468 0.0 -3.06348
1 0.149507 0.0 -3.05902
1 0.173753 0.0 -3.04516
1 0.180198 0.0 -3.06698
1 0.136365 0.0 -3.05528
1 0.164374 0.0 -3.02743
1 0.161464 0.0 -3.01595
1 0.116768 0.0 -3.03728
1 0.150902 0.0 -2.9933
1 0.143838 0.0 -2.97554
1 0.114478 0.0 -3.01705
2 0.17185 0.0 -3.07029
2 0.133069 0.0 -3.08488
2 0.10604 0.0 -3.077
2 0.135736 0.0 -3.17001
2 0.0866001 0.0 -3.18704
2 0.0610541 0.0 -3.20383
2 0.127954 0.0 -3.28123
2 0.054624 0.0 -3.28486
2 0.0344269 0.0 -3.31623
2 0.108212 0.0 -3.36814
2 0.0445256 0.0 -3.39597
2 0.0204406 0.0 -3.4529
2 0.102427 0.0 -3.48484
2 0.0536878 0.0 -3.49451
2 0.0216518 0.0 -3.55492
2 0.0912899 0.0 -3.60814
3 0.110612 0.0 -3.65832
3 0.106795 0.0 -3.69327
3 0.103735 0.0 -3.69726
3 0.185481 0.0 -3.6929
3 0.16015 0.0 -3.72691
3 0.196255 0.0 -3.75567
3 0.242152 0.0 -3.68506
3 0.266826 0.0 -3.75242
3 0.326325 0.0 -3.74972
3 0.34318 0.0 -3.67408
3 0.369789 0.0 -3.68997
3 0.450058 0.0 -3.65009
3 0.444717 0.0 -3.57532
3 0.482945 0.0 -3.60656
3 0.516118 0.0 -3.56185
3 0.463995 0.0 -3.50586
4 0.467299 0.0 -3.43618
4 0.494127 0.0 -3.38991
4 0.530906 0.0 -3.40489
4 0.465055 0.0 -3.47553
4 0.470875 0.0 -3.42207
4 0.482 0.0 -3.42367
4 0.419625 0.0 -3.32987
4 0.447435 0.0 -3.29458
4 0.467618 0.0 -3.29623
4 0.448313 0.0 -3.20072
4 0.510987 0.0 -3.19097
4 0.547744 0.0 -3.18153
4 0.530196 0.0 -3.06871
4 0.587465 0.0 -3.05067
4 0.619229 0.0 -3.04042
4 0.588428 0.0 -2.93941
5 0.56247 0.0 -2.906
5 0.589368 0.0 -2.95256
5 0.555839 0.0 -2.94691
5 0.485887 0.0 -2.86085
5 0.536455 0.0 -2.89663
5 0.513267 0.0 -2.91707
5 0.402293 0.0 -2.8537
5 0.429837 0.0 -2.87795
5 0.398183 0.0 -2.8569
5 0.275869 0.0 -2.79662
5 0.318229 0.0 -2.80828
5 0.283675 0.0 -2.80064
5 0.172682 0.0 -2.7855
5 0.212818 0.0 -2.79384
5 0.159432 0.0 -2.7554
5 0.0701204 0.0 -2.76107
6 0.0784978 0.0 -2.76676
6 0.129698 0.0 -2.74148
6 0.160239 0.0 -2.68163
6 0.142049 0.0 -2.70708
6 0.145674 0.0 -2.66284
6 0.11252 0.0 -2.61868
6 0.11705 0.0 -2.66759
6 0.0656611 0.0 -2.64191
6 0.0021624 0.0 -2.67184
6 0.0464831 0.0 -2.68721
6 -0.0254065 0.0 -2.73365
6 -0.0526405 0.0 -2.78976
6 -0.0225107 0.0 -2.73824
6 -0.00883284 0.0 -2.82208
6 0.0348415 0.0 -2.83209
6 -0.0183691 0.0 -2.78697
7 0.0108953 0.0 -2.78781
7 0.0388618 0.0 -2.75898
7 -0.0322361 0.0 -2.77104
7 -0.0227546 0.0 -2.86202
7 0.00483048 0.0 -2.86297
7 -0.0649433 0.0 -2.87018
7 -0.0419619 0.0 -2.95398
7 -0.0153756 0.0 -2.96228
7 -0.10396 0.0 -2.95911
7 -0.0732755 0.0 -3.06806
7 -0.024397 0.0 -3.05835
7 -0.134506 0.0 -3.04631
7 -0.0834042 0.0 -3.14096
7 -0.0630787 0.0 -3.11822
7 -0.122819 0.0 -3.14197
7 -0.0937829 0.0 -3.23373
8 -0.161338 0.0 -3.28619
8 -0.154405 0.0 -3.21648
8 -0.197172 0.0 -3.19732
8 -0.203864 0.0 -3.30881
8 -0.20305 0.0 -3.22919
8 -0.230033 0.0 -3.22554
8 -0.272399 0.0 -3.30354
8 -0.276449 0.0 -3.20114
8 -0.33969 0.0 -3.1863
8 -0.338566 0.0 -3.27144
8 -0.345596 0.0 -3.1633
8 -0.413585 0.0 -3.14213
8 -0.418676 0.0 -3.23223
8 -0.403063 0.0 -3.14033
8 -0.450592 0.0 -3.11927
8 -0.477508 0.0 -3.19507
9 -0.477372 0.0 -3.17682
9 -0.485176 0.0 -3.11435
9 -0.519667 0.0 -3.03186
9 -0.460035 0.0 -3.07833
9 -0.499671 0.0 -3.08912
9 -0.541381 0.0 -3.06863
9 -0.49277 0.0 -3.06073
9 -0.588697 0.0 -3.09898
9 -0.622753 0.0 -3.10066
9 -0.588873 0.0 -3.05976
9 -0.616183 0.0 -3.16111
9 -0.634523 0.0 -3.14533
9 -0.662103 0.0 -3.03065
9 -0.59245 0.0 -3.12988
9 -0.568184 0.0 -3.17057
9 -0.623953 0.0 -3.2106
10 -0.556258 0.0 -3.15103
10 -0.55217 0.0 -3.1545
10 -0.573287 0.0 -3.12737
10 -0.563497 0.0 -3.154
10 -0.542368 0.0 -3.20184
10 -0.554295 0.0 -3.22539
10 -0.499278 0.0 -3.26898
10 -0.512884 0.0 -3.27177
10 -0.515121 0.0 -3.29452
10 -0.416154 0.0 -3.35107
10 -0.435956 0.0 -3.35431
10 -0.432313 0.0 -3.38108
10 -0.414551 0.0 -3.41307
10 -0.424714 0.0 -3.39837
10 -0.412734 0.0 -3.41718
10 -0.379456 0.0 -3.43161
11 -0.230835 0.0 -3.40851
11 -0.263788 0.0 -3.459
11 -0.329012 0.0 -3.43292
