#Evaluation x y z
0 2.98583 0.0 3.23371
0 2.98766 0.0 3.23783
0 2.99076 0.0 3.25041
0 2.98422 0.0 3.22605
0 2.99075 0.0 3.23962
0 2.98949 0.0 3.24505
0 2.98355 0.0 3.21882
0 2.98656 0.0 3.2379
0 2.97786 0.0 3.24032
0 2.9725 0.0 3.21359
0 2.97531 0.0 3.23275
0 2.9764 0.0 3.23593
0 2.97065 0.0 3.20745
0 2.97477 0.0 3.23165
0 2.97539 0.0 3.22971
0 2.96975 0.0 3.2038
1 2.94303 0.0 3.208
1 2.95153 0.0 3.1974
1 2.93678 0.0 3.20462
1 2.91347 0.0 3.20906
1 2.92258 0.0 3.21367
1 2.89721 0.0 3.22096
1 2.87984 0.0 3.20485
1 2.88807 0.0 3.20872
1 2.86262 0.0 3.2079
1 2.84587 0.0 3.1947
1 2.91196 0.0 3.2104
1 2.88848 0.0 3.19995
1 2.87558 0.0 3.19518
1 2.88558 0.0 3.20323
1 2.86485 0.0 3.19409
1 2.85334 0.0 3.19091
