#Evaluation x y z
0 -3.01458 0.0 3.11424
0 -3.02278 0.0 3.10695
0 -3.02373 0.0 3.09768
0 -3.01503 0.0 3.10228
0 -3.01475 0.0 3.09254
0 -3.01761 0.0 3.08552
0 -3.01465 0.0 3.09042
0 -3.02168 0.0 3.08105
0 -3.01685 0.0 3.0708
0 -3.00899 0.0 3.07635
0 -3.01856 0.0 3.0653
0 -3.01931 0.0 3.06066
0 -3.00854 0.0 3.06851
0 -3.02473 0.0 3.05453
0 -3.02699 0.0 3.05009
0 -3.01438 0.0 3.05745
1 -3.02833 0.0 3.06818
1 -3.00044 0.0 3.07547
1 -3.01934 0.0 3.0674
1 -3.03891 0.0 3.06354
1 -2.97801 0.0 3.07783
1 -2.99888 0.0 3.06785
1 -2.98437 0.0 3.06923
1 -2.95933 0.0 3.07805
1 -2.98419 0.0 3.06765
1 -2.98984 0.0 3.07591
1 -2.96805 0.0 3.07991
1 -2.98937 0.0 3.06249
1 -2.97457 0.0 3.08563
1 -2.95772 0.0 3.09392
1 -2.98128 0.0 3.07717
1 -2.97125 0.0 3.10373
2 -2.94497 0.0 3.09913
2 -2.91081 0.0 3.06085
2 -2.85282 0.0 3.12988
2 -2.85063 0.0 3.19447
2 -2.80364 0.0 3.23188
2 -2.89472 0.0 3.29685
2 -2.91315 0.0 3.34139
2 -2.93641 0.0 3.40359
2 -3.03623 0.0 3.33273
2 -3.08628 0.0 3.31427
2 -3.14239 0.0 3.32352
2 -3.14632 0.0 3.21825
2 -3.15637 0.0 3.20124
2 -3.20921 0.0 3.13802
2 -3.09039 0.0 3.10444
2 -3.09705 0.0 3.05276
3 -3.08973 0.0 2.97936
3 -3.10516 0.0 2.96728
3 -3.09131 0.0 2.97828
3 -3.06333 0.0 3.02346
3 -3.07653 0.0 3.01307
3 -3.05214 0.0 3.02821
3 -3.02158 0.0 3.06896
3 -3.03581 0.0 3.05671
3 -3.00805 0.0 3.08118
3 -2.98723 0.0 3.11296
3 -3.00081 0.0 3.09517
3 -2.97315 0.0 3.11908
3 -2.95217 0.0 3.15875
3 -2.97332 0.0 3.13374
3 -2.95047 0.0 3.16882
3 -2.9344 0.0 3.20772
4 -2.90954 0.0 3.22442
4 -2.95028 0.0 3.16553
4 -2.96272 0.0 3.15195
4 -2.91941 0.0 3.16961
4 -2.97853 0.0 3.12546
4 -2.98057 0.0 3.11646
4 -2.9413 0.0 3.11429
4 -2.99427 0.0 3.12852
4 -2.99586 0.0 3.10462
4 -2.96291 0.0 3.09062
4 -3.00475 0.0 3.10941
4 -2.99368 0.0 3.095
4 -3.0025 0.0 3.06894
4 -3.0465 0.0 3.11105
4 -3.04723 0.0 3.07835
4 -3.06342 0.0 3.06266
5 -3.07766 0.0 3.04903
5 -3.08343 0.0 3.08044
5 -3.0714 0.0 3.00796
5 -3.05251 0.0 2.98854
5 -3.08383 0.0 3.01468
5 -3.04766 0.0 2.98408
5 -3.00622 0.0 2.98951
5 -3.04513 0.0 2.98196
5 -2.96333 0.0 2.9883
5 -2.98809 0.0 2.9518
5 -3.02408 0.0 2.94389
5 -2.96889 0.0 2.95617
5 -2.98166 0.0 2.94955
5 -3.01023 0.0 2.93624
5 -2.94722 0.0 2.95103
5 -2.95623 0.0 2.93299
6 -2.99284 0.0 2.88179
6 -3.02761 0.0 2.87161
6 -3.0127 0.0 2.87749
6 -3.03663 0.0 2.8522
6 -3.05151 0.0 2.8337
6 -3.04736 0.0 2.83125
6 -3.05765 0.0 2.80348
6 -3.04241 0.0 2.77745
6 -3.03048 0.0 2.79285
6 -3.04243 0.0 2.74722
6 -3.02263 0.0 2.71156
6 -3.00181 0.0 2.72343
6 -2.98495 0.0 2.68048
6 -2.96112 0.0 2.62789
6 -2.95236 0.0 2.64039
6 -2.93212 0.0 2.59355
7 -2.9398 0.0 2.63962
7 -2.93768 0.0 2.5408
7 -3.00352 0.0 2.62486
7 -2.99166 0.0 2.64829
7 -3.01845 0.0 2.56472
7 -3.04073 0.0 2.67489
7 -3.00988 0.0 2.66008
7 -3.05507 0.0 2.62982
7 -2.97587 0.0 2.71285
7 -2.98709 0.0 2.70786
7 -3.04863 0.0 2.71583
7 -2.94319 0.0 2.74513
7 -2.99192 0.0 2.7296
7 -3.01378 0.0 2.75504
7 -2.94938 0.0 2.68273
7 -2.98781 0.0 2.73328
8 -2.94747 0.0 2.69493
8 -2.9968 0.0 2.74695
8 -3.00144 0.0 2.76146
8 -2.98654 0.0 2.75455
8 -3.05242 0.0 2.74761
8 -3.06003 0.0 2.75019
8 -3.06979 0.0 2.73726
8 -3.1042 0.0 2.69197
8 -3.1099 0.0 2.70544
8 -3.12405 0.0 2.65032
8 -3.12051 0.0 2.62615
8 -3.13471 0.0 2.63578
8 -3.09405 0.0 2.59962
8 -3.08135 0.0 2.5729
8 -3.09665 0.0 2.57048
8 -3.02877 0.0 2.57939
9 -2.96706 0.0 2.6119
9 -2.94744 0.0 2.64764
9 -2.95092 0.0 2.65565
9 -2.93271 0.0 2.6889
9 -2.93371 0.0 2.7272
9 -2.92926 0.0 2.70394
9 -2.89997 0.0 2.74444
9 -2.92411 0.0 2.74306
9 -2.93077 0.0 2.73341
9 -2.94743 0.0 2.80516
9 -2.97017 0.0 2.77539
9 -2.97132 0.0 2.77848
9 -3.04138 0.0 2.82806
9 -3.06564 0.0 2.80181
9 -3.06063 0.0 2.81318
9 -3.14483 0.0 2.83148
10 -3.08879 0.0 2.8451
10 -3.08476 0.0 2.84397
10 -3.00409 0.0 2.83656
10 -3.03415 0.0 2.88712
10 -3.00538 0.0 2.89212
10 -2.96653 0.0 2.91336
10 -2.99598 0.0 2.88993
10 -2.96063 0.0 2.95234
10 -2.95865 0.0 3.01033
10 -2.94945 0.0 2.95976
10 -2.94564 0.0 3.03836
10 -2.90111 0.0 3.07599
10 -2.88235 0.0 2.96721
10 -2.88812 0.0 3.08568
10 -2.90943 0.0 3.14092
10 -2.86662 0.0 3.05843
11 -2.97217 0.0 3.18117
11 -2.91808 0.0 3.10639
11 -2.97839 0.0 3.20411
11 -2.98907 0.0 3.27726
11 -2.96814 0.0 3.19099
11 -3.05321 0.0 3.29177
11 -3.0404 0.0 3.27553
11 -3.04072 0.0 3.21862
11 -3.07847 0.0 3.34886
11 -3.1023 0.0 3.37665
11 -3.10356 0.0 3.30395
11 -3.19783 0.0 3.42254
11 -3.15891 0.0 3.42087
11 -3.21774 0.0 3.39053
11 -3.28443 0.0 3.4634
11 -3.31822 0.0 3.46385
12 -3.34654 0.0 3.48817
12 -3.37614 0.0 3.4468
12 -3.3905 0.0 3.49227
12 -3.40901 0.0 3.46732
12 -3.40049 0.0 3.42811
12 -3.46236 0.0 3.45425
12 -3.47124 0.0 3.42267
12 -3.41913 0.0 3.37965
12 -3.45368 0.0 3.325
12 -3.40234 0.0 3.28875
12 -3.40776 0.0 3.27142
12 -3.41825 0.0 3.19688
12 -3.40772 0.0 3.23867
12 -3.35596 0.0 3.29041
12 -3.30955 0.0 3.28248
12 -3.33027 0.0 3.30123
13 -3.3851 0.0 3.31712
13 -3.41302 0.0 3.30467
13 -3.3807 0.0 3.31387
13 -3.47961 0.0 3.33332
13 -3.40689 0.0 3.35548
13 -3.43195 0.0 3.3366
13 -3.45396 0.0 3.43253
13 -3.46119 0.0 3.43753
13 -3.48884 0.0 3.43789
13 -3.40246 0.0 3.53255
13 -3.39224 0.0 3.51756
13 -3.39029 0.0 3.55642
13 -3.26725 0.0 3.5685
13 -3.30303 0.0 3.56619
13 -3.30806 0.0 3.58668
