#Evaluation x y z
0 2.9909 0.0 -3.0185
0 2.99637 0.0 -3.02121
0 2.99524 0.0 -3.02432
0 2.99051 0.0 -3.02219
0 3.00041 0.0 -3.02295
0 3.00507 0.0 -3.03244
0 2.99987 0.0 -3.02579
0 3.00498 0.0 -3.029
0 3.00362 0.0 -3.0307
0 2.9991 0.0 -3.0267
0 3.00561 0.0 -3.02819
0 3.0071 0.0 -3.03151
0 2.9935 0.0 -3.02494
0 2.99895 0.0 -3.0304
0 2.99449 0.0 -3.02819
0 2.99257 0.0 -3.02357
1 2.97585 0.0 -3.03013
1 2.99474 0.0 -3.03926
1 2.99679 0.0 -3.03922
1 2.97599 0.0 -3.031
1 2.99726 0.0 -3.04136
1 2.99037 0.0 -3.04367
1 2.96282 0.0 -3.02912
1 2.97995 0.0 -3.04001
1 2.97662 0.0 -3.03881
1 2.95993 0.0 -3.02837
1 2.98598 0.0 -3.04461
1 2.97401 0.0 -3.03966
1 2.96637 0.0 -3.02993
1 2.98981 0.0 -3.03908
1 2.99283 0.0 -3.02964
