#Evaluation x y z
0 -0.0147831 0.0 -2.99733
0 -0.0115257 0.0 -2.99911
0 -0.00691939 0.0 -2.99633
0 -0.00546734 0.0 -3.00244
0 0.00376178 0.0 -2.99925
0 0.0021646 0.0 -2.99508
0 0.00193874 0.0 -3.0003
0 0.00945992 0.0 -2.99947
0 0.0146199 0.0 -2.99315
0 0.00396921 0.0 -2.9991
0 0.0174159 0.0 -2.99311
0 0.0180639 0.0 -2.99636
0 0.00732231 0.0 -3.00173
0 0.0177135 0.0 -3.00267
0 0.0252297 0.0 -3.00421
0 0.015049 0.0 -3.00488
1 0.0153359 0.0 -2.98654
1 -0.0175382 0.0 -2.9903
1 -0.0482388 0.0 -2.99593
1 -0.00115208 0.0 -2.96569
1 -0.0259914 0.0 -2.96998
1 -0.0361675 0.0 -2.96167
1 0.0204003 0.0 -2.92244
1 -0.0298425 0.0 -2.9353
1 -0.026377 0.0 -2.93197
1 0.0145793 0.0 -2.89592
1 -0.0407715 0.0 -2.92758
1 -0.0316029 0.0 -2.91922
