#Evaluation x y z
0 -3.02863 0.0 -2.5838
0 -3.02215 0.0 -2.58413
0 -3.00874 0.0 -2.58402
0 -3.01825 0.0 -2.59482
0 -3.02754 0.0 -2.59648
0 -3.01989 0.0 -2.59909
0 -2.99834 0.0 -2.61016
0 -2.98642 0.0 -2.60652
0 -2.97603 0.0 -2.60913
0 -2.99879 0.0 -2.62094
0 -2.97802 0.0 -2.61474
0 -2.96803 0.0 -2.6218
0 -2.97314 0.0 -2.63063
0 -2.96118 0.0 -2.62154
0 -2.9435 0.0 -2.62971
0 -2.92749 0.0 -2.64169
1 -2.93714 0.0 -2.68552
1 -2.96085 0.0 -2.6854
1 -2.90637 0.0 -2.72999
1 -2.93158 0.0 -2.72633
1 -2.94786 0.0 -2.72168
1 -2.88458 0.0 -2.76241
1 -2.92208 0.0 -2.7667
1 -2.92048 0.0 -2.76018
1 -2.87278 0.0 -2.79924
1 -2.91064 0.0 -2.81088
1 -2.90219 0.0 -2.80767
1 -2.91582 0.0 -2.83968
1 -2.91992 0.0 -2.82682
1 -2.89761 0.0 -2.82721
1 -2.8665 0.0 -2.85855
1 -2.90576 0.0 -2.86454
