#Evaluation x y z
0 -3.01004 0.0 0.0475652
0 -3.00258 0.0 0.0915255
0 -2.99816 0.0 0.109183
0 -2.98459 0.0 0.0751094
0 -2.97107 0.0 0.0807937
0 -2.96595 0.0 0.133123
0 -2.96278 0.0 0.059239
0 -2.94545 0.0 0.10685
0 -2.93677 0.0 0.142652
0 -2.93431 0.0 0.0505818
0 -2.91038 0.0 0.103591
0 -2.9009 0.0 0.0746556
0 -2.93145 0.0 -0.000691547
0 -2.88401 0.0 0.0664602
0 -2.87675 0.0 0.0479567
0 -2.88955 0.0 0.0249064
1 -2.8626 0.0 0.0455835
1 -2.86078 0.0 0.196516
1 -2.86785 0.0 0.191409
1 -2.85364 0.0 0.149066
1 -2.89713 0.0 0.275755
1 -2.90026 0.0 0.259819
1 -2.87885 0.0 0.210188
1 -2.91554 0.0 0.290645
1 -2.91767 0.0 0.275436
1 -2.90644 0.0 0.257944
1 -2.97166 0.0 0.326422
1 -2.94777 0.0 0.294019
1 -2.94779 0.0 0.284718
1 -3.02097 0.0 0.330988
1 -2.96116 0.0 0.280342
1 -3.01804 0.0 0.338641
