#Evaluation x y z
0 0.00483526 0.0 -2.99746
0 0.00759035 0.0 -2.99746
0 0.0118102 0.0 -2.99527
0 0.00481874 0.0 -2.99703
0 0.00929949 0.0 -2.99611
0 0.0119418 0.0 -2.99499
0 0.00465699 0.0 -2.99655
0 0.0105247 0.0 -2.99557
0 0.0121346 0.0 -2.99427
0 0.00460607 0.0 -2.99653
0 0.0106833 0.0 -2.99514
0 0.0114733 0.0 -2.99434
0 0.00441354 0.0 -2.99595
0 0.0113224 0.0 -2.99515
0 0.0113147 0.0 -2.99428
0 0.00487171 0.0 -2.99546
1 -0.0228475 0.0 -2.99841
1 -0.0431435 0.0 -3.00965
1 -0.0481699 0.0 -2.99813
1 -0.0813318 0.0 -2.99609
1 -0.108791 0.0 -3.00212
1 -0.113952 0.0 -2.99267
1 -0.145631 0.0 -2.99544
1 -0.162633 0.0 -3.00557
1 -0.15874 0.0 -2.99974
1 -0.186398 0.0 -3.005
1 -0.199639 0.0 -3.0085
1 -0.19789 0.0 -3.00359
1 -0.217452 0.0 -2.99676
1 -0.22091 0.0 -3.00129
1 -0.212764 0.0 -2.98406
1 -0.226927 0.0 -2.97167
