#Evaluation x y z
0 -0.00323338 0.0 0.0702729
0 0.00334533 0.0 0.0634437
0 -0.0012105 0.0 0.0492366
0 0.00529681 0.0 0.0641979
0 0.010346 0.0 0.0516247
0 0.00145659 0.0 0.0349893
0 0.00948246 0.0 0.0511884
0 0.00626113 0.0 0.0246564
0 -0.00372934 0.0 0.0136158
0 0.00184524 0.0 0.0260296
0 0.00148436 0.0 0.0129631
0 0.000676503 0.0 0.00666407
0 0.00634147 0.0 0.014347
0 0.0031537 0.0 -0.000410877
0 0.00770818 0.0 -0.0043838
0 0.0105888 0.0 0.00609673
1 -0.0365665 0.0 -0.0690413
1 0.0142255 0.0 -0.0225619
1 -0.0694222 0.0 -0.081108
