#Evaluation x y z
6 2.82597 0.0 3.36598
6 2.93463 0.0 3.33973
6 2.95394 0.0 3.31113
6 3.01119 0.0 3.34361
6 2.964 0.0 3.25185
6 2.96507 0.0 3.22882
7 2.8773 0.0 3.27148
7 2.74781 0.0 3.37204
7 2.65603 0.0 3.35979
7 2.62728 0.0 3.32809
7 2.63705 0.0 3.39497
7 2.69017 0.0 3.40438
7 2.56245 0.0 3.34761
7 2.52614 0.0 3.35871
7 2.50338 0.0 3.25551
7 2.5022 0.0 3.27352
7 2.43329 0.0 3.27001
7 2.52312 0.0 3.14678
7 2.46934 0.0 3.11979
7 2.41919 0.0 3.10696
7 2.48723 0.0 3.09043
7 2.49514 0.0 3.0678
8 2.45696 0.0 3.15024
8 2.31334 0.0 3.14308
8 2.31307 0.0 3.1988
8 2.37216 0.0 3.25204
8 2.24178 0.0 3.32032
8 2.28617 0.0 3.30557
8 2.34144 0.0 3.24838
8 2.31503 0.0 3.32727
8 2.35111 0.0 3.30283
8 2.40376 0.0 3.29284
8 2.42838 0.0 3.39277
8 2.43686 0.0 3.36126
8 2.38935 0.0 3.37145
8 2.4934 0.0 3.41587
8 2.41312 0.0 3.41728
8 2.40382 0.0 3.42027
9 2.4431 0.0 3.48989
9 2.44013 0.0 3.47299
9 2.47826 0.0 3.52523
9 2.34036 0.0 3.64686
9 2.38722 0.0 3.6602
9 2.39338 0.0 3.73522
9 2.25376 0.0 3.86155
9 2.26971 0.0 3.85809
9 2.24027 0.0 3.90687
9 2.31819 0.0 3.98976
9 2.38482 0.0 3.93475
9 2.33287 0.0 3.99496
9 2.25309 0.0 4.09995
9 2.35055 0.0 4.09977
9 2.20058 0.0 4.20345
9 2.08241 0.0 4.32709
10 2.07887 0.0 4.36754
10 2.11644 0.0 4.32777
10 2.02248 0.0 4.2859
10 1.91276 0.0 4.24859
10 1.87858 0.0 4.24336
10 1.89059 0.0 4.28053
10 1.98441 0.0 4.23315
10 1.97979 0.0 4.18916
10 1.97514 0.0 4.22048
10 2.00234 0.0 4.11139
10 1.95326 0.0 4.13673
10 1.96001 0.0 4.09236
10 2.05771 0.0 3.94851
10 2.03321 0.0 3.97661
10 2.14852 0.0 3.86422
10 2.1919 0.0 3.8783
11 2.16922 0.0 3.87892
11 2.25464 0.0 3.84497
11 2.37003 0.0 3.87267
11 2.4803 0.0 3.90008
11 2.50333 0.0 3.91608
11 2.52489 0.0 3.98783
11 2.54705 0.0 3.94308
11 2.54875 0.0 3.96053
11 2.5423 0.0 3.91827
11 2.49043 0.0 3.97675
11 2.46609 0.0 3.90892
11 2.3249 0.0 4.13549
11 2.10166 0.0 4.24769
11 1.92782 0.0 4.0968
11 1.79304 0.0 3.96314
11 1.72143 0.0 3.90186
12 1.73307 0.0 3.78337
12 1.75973 0.0 3.83844
12 1.79133 0.0 3.68736
12 1.63709 0.0 3.93111
12 1.72298 0.0 4.14297
12 1.72317 0.0 4.17698
12 1.62607 0.0 4.14041
12 1.46927 0.0 4.06102
12 1.29395 0.0 4.02471
12 1.26297 0.0 4.03664
12 1.32399 0.0 4.08058
12 1.29547 0.0 3.97294
12 1.37443 0.0 3.90479
12 1.38228 0.0 3.95263
12 1.44911 0.0 3.86932
12 1.5893 0.0 3.77585
13 1.70791 0.0 3.78448
13 1.6517 0.0 3.64316
13 1.71049 0.0 3.63212
13 1.7757 0.0 3.74181
13 1.85886 0.0 3.66131
13 1.84753 0.0 3.67854
13 1.74879 0.0 3.87929
13 1.79809 0.0 3.90055
13 1.74149 0.0 3.89328
13 1.6239 0.0 3.97061
13 1.6648 0.0 3.99789
13 1.63258 0.0 3.99429
13 1.49564 0.0 3.87603
13 1.45019 0.0 3.8927
13 1.39703 0.0 3.8662
13 1.44258 0.0 3.77267
14 1.45516 0.0 3.7214
14 1.44924 0.0 3.68497
14 1.42691 0.0 3.62284
14 1.59249 0.0 3.63411
14 1.56933 0.0 3.6282
14 1.55957 0.0 3.57125
14 1.6464 0.0 3.73052
14 1.63902 0.0 3.68412
14 1.67969 0.0 3.65105
14 1.71424 0.0 3.81575
14 1.7105 0.0 3.7984
14 1.75132 0.0 3.82231
14 1.59909 0.0 3.86411
14 1.65069 0.0 3.88526
14 1.60543 0.0 3.91784
14 1.45469 0.0 3.93124
15 1.44456 0.0 3.84024
15 1.47197 0.0 3.84081
15 1.43998 0.0 3.83297
15 1.48217 0.0 3.67125
15 1.53077 0.0 3.76669
15 1.56032 0.0 3.6871
15 1.64918 0.0 3.5472
15 1.61796 0.0 3.63128
15 1.6692 0.0 3.60153
15 1.75718 0.0 3.62628
15 1.67941 0.0 3.61402
15 1.79245 0.0 3.62684
15 1.87061 0.0 3.72075
15 1.83232 0.0 3.63672
15 1.89349 0.0 3.74845
15 1.8129 0.0 3.84259
16 1.77642 0.0 3.97172
16 1.76914 0.0 3.97268
16 1.79242 0.0 3.95856
16 1.65571 0.0 4.16005
16 1.64731 0.0 4.20288
16 1.64247 0.0 4.23337
16 1.58383 0.0 4.40057
16 1.57307 0.0 4.40624
16 1.60394 0.0 4.42568
16 1.50135 0.0 4.60364
16 1.5389 0.0 4.59891
16 1.53819 0.0 4.64516
16 1.48132 0.0 4.71676
16 1.52694 0.0 4.732
16 1.52119 0.0 4.79848
16 1.53514 0.0 4.83794
17 1.40305 0.0 4.82784
17 1.47784 0.0 4.76441
17 1.45912 0.0 4.78227
17 1.38643 0.0 4.76554
17 1.40058 0.0 4.7197
17 1.37393 0.0 4.73112
17 1.27193 0.0 4.69575
17 1.28477 0.0 4.67774
17 1.19721 0.0 4.60992
17 1.10745 0.0 4.51076
17 1.08391 0.0 4.51005
17 0.981049 0.0 4.40157
17 0.918551 0.0 4.37063
17 0.866322 0.0 4.37674
17 0.785027 0.0 4.32507
17 0.724706 0.0 4.20581
18 0.637453 0.0 4.02776
18 0.592401 0.0 3.98071
18 0.57951 0.0 3.98004
18 0.569369 0.0 3.80154
18 0.648935 0.0 3.84619
18 0.619616 0.0 3.80007
18 0.688573 0.0 3.72767
18 0.737825 0.0 3.67845
18 0.734891 0.0 3.59774
18 0.814043 0.0 3.49351
18 0.824809 0.0 3.52292
18 0.835936 0.0 3.44323
18 0.934039 0.0 3.52438
18 0.89884 0.0 3.48536
18 1.00853 0.0 3.51529
18 1.05183 0.0 3.58565
19 1.14031 0.0 3.58382
19 1.11026 0.0 3.62097
19 1.19954 0.0 3.67186
19 1.32477 0.0 3.77672
19 1.32555 0.0 3.80862
19 1.45849 0.0 3.85653
19 1.55963 0.0 3.95717
19 1.52111 0.0 3.97479
19 1.66444 0.0 4.03169
19 1.72155 0.0 4.12207
19 1.68377 0.0 4.15944
19 1.76304 0.0 4.03653
19 1.75303 0.0 4.03061
19 1.75249 0.0 3.94569
19 1.72633 0.0 3.9139
19 1.72958 0.0 3.91135
20 1.71012 0.0 3.932
20 1.70723 0.0 3.92511
20 1.72805 0.0 3.94934
20 1.74795 0.0 3.95866
20 1.74392 0.0 3.93719
20 1.7562 0.0 3.96525
20 1.76235 0.0 3.97
20 1.76865 0.0 3.94968
20 1.78276 0.0 3.97139
20 1.79059 0.0 3.99153
20 1.78618 0.0 3.96222
20 1.79344 0.0 3.9878
20 1.7997 0.0 4.00455
20 1.80543 0.0 3.97919
20 1.81054 0.0 4.00428
20 1.82271 0.0 4.01091
21 1.83541 0.0 4.00464
21 1.844 0.0 3.99419
21 1.8522 0.0 3.98216
21 1.85079 0.0 3.96247
21 1.84321 0.0 3.95853
21 1.8567 0.0 3.9457
21 1.85715 0.0 3.93849
21 1.85357 0.0 3.91946
21 1.86051 0.0 3.91226
21 1.87272 0.0 3.89782
21 1.8659 0.0 3.87079
21 1.87208 0.0 3.86389
21 1.87085 0.0 3.85433
21 1.85246 0.0 3.82115
21 1.85109 0.0 3.81925
21 1.83819 0.0 3.81649
22 1.81062 0.0 3.78131
22 1.80286 0.0 3.75955
22 1.8045 0.0 3.7531
22 1.80727 0.0 3.72854
22 1.79999 0.0 3.71692
22 1.80521 0.0 3.70917
22 1.81109 0.0 3.69544
22 1.74333 0.0 3.78801
22 1.76068 0.0 3.73869
22 1.67826 0.0 3.65404
22 1.76228 0.0 3.73461
22 1.63003 0.0 3.64675
22 1.55879 0.0 3.6214
22 1.6502 0.0 3.66549
22 1.5818 0.0 3.61247
22 1.49302 0.0 3.60037
23 1.47084 0.0 3.59232
23 1.42678 0.0 3.57209
23 1.46299 0.0 3.61861
23 1.37941 0.0 3.59288
23 1.26085 0.0 3.52524
23 1.17631 0.0 3.5052
23 1.11559 0.0 3.41907
23 1.06779 0.0 3.40528
23 1.00983 0.0 3.34743
23 1.07756 0.0 3.35329
23 1.38647 0.0 3.61115
23 1.32364 0.0 3.60985
23 1.39278 0.0 3.64043
23 1.54507 0.0 3.58269
23 1.473 0.0 3.57406
23 1.46574 0.0 3.57296
24 1.41148 0.0 3.53672
24 1.29109 0.0 3.17828
24 1.26169 0.0 3.36603
24 1.29246 0.0 3.58271
24 1.25105 0.0 3.59857
24 1.23946 0.0 3.63226
24 1.14281 0.0 3.7974
24 1.19578 0.0 3.75294
24 1.1692 0.0 3.78566
24 1.06913 0.0 3.82373
24 1.08427 0.0 3.82409
24 1.03803 0.0 3.83839
24 0.85119 0.0 3.74682
24 0.859033 0.0 3.79616
24 0.739102 0.0 3.69788
24 0.64824 0.0 3.68286
