#Evaluation x y z
0 -2.99617 0.0 -2.59194
0 -3.01821 0.0 -2.59436
0 -3.048 0.0 -2.59388
0 -3.00347 0.0 -2.60181
0 -3.0366 0.0 -2.6031
0 -3.06036 0.0 -2.60227
0 -3.01986 0.0 -2.61806
0 -3.05189 0.0 -2.61337
0 -3.07752 0.0 -2.61892
0 -3.0375 0.0 -2.62723
0 -3.07699 0.0 -2.62289
0 -3.08595 0.0 -2.62652
0 -3.04758 0.0 -2.63753
0 -3.08673 0.0 -2.63434
0 -3.08658 0.0 -2.63357
0 -3.05919 0.0 -2.64793
1 -3.06955 0.0 -2.62231
1 -3.10445 0.0 -2.63943
1 -3.15587 0.0 -2.6226
1 -3.11842 0.0 -2.60601
1 -3.15502 0.0 -2.60408
1 -3.20032 0.0 -2.59474
1 -3.15847 0.0 -2.57577
1 -3.21143 0.0 -2.55705
1 -3.26313 0.0 -2.53403
1 -3.20038 0.0 -2.54211
1 -3.2524 0.0 -2.50125
1 -3.29974 0.0 -2.47455
1 -3.2348 0.0 -2.48702
1 -3.28385 0.0 -2.44858
1 -3.30896 0.0 -2.43207
1 -3.25422 0.0 -2.45511
