#Evaluation x y z
0 -2.99493 0.0 3.11336
0 -2.99818 0.0 3.1097
0 -3.01192 0.0 3.11016
0 -3.00245 0.0 3.11142
0 -3.00521 0.0 3.10868
0 -3.01346 0.0 3.1079
0 -3.00562 0.0 3.10983
0 -3.01471 0.0 3.10884
0 -3.02251 0.0 3.10853
0 -3.01123 0.0 3.10903
0 -3.01868 0.0 3.10926
0 -3.01936 0.0 3.10951
0 -3.01582 0.0 3.10886
0 -3.02892 0.0 3.10961
0 -3.02512 0.0 3.10906
0 -3.02037 0.0 3.1106
1 -3.05328 0.0 3.10631
1 -3.08994 0.0 3.10466
1 -3.23187 0.0 3.0652
1 -3.18205 0.0 3.03001
1 -3.25457 0.0 3.03445
1 -3.3833 0.0 3.03848
1 -3.33604 0.0 2.99607
1 -3.43182 0.0 3.00129
1 -3.51672 0.0 3.04623
1 -3.48824 0.0 2.97634
1 -3.54256 0.0 3.04424
1 -3.60315 0.0 3.12948
1 -3.56806 0.0 3.03159
