#Evaluation x y z
0 -0.0232541 0.0 0.0609844
0 -0.00318614 0.0 0.069588
0 0.00665275 0.0 0.0923389
0 -0.0239472 0.0 0.0537638
0 0.00594711 0.0 0.0897891
0 0.0149629 0.0 0.114774
0 -0.0121455 0.0 0.0948346
0 0.016089 0.0 0.105149
0 0.0221846 0.0 0.120743
0 -0.0066809 0.0 0.121792
0 0.024964 0.0 0.141678
0 0.026294 0.0 0.157716
0 -0.00581218 0.0 0.181552
0 0.0237957 0.0 0.191291
0 0.0238338 0.0 0.192526
0 -0.00118384 0.0 0.189084
1 0.00758607 0.0 0.148608
1 -0.163342 0.0 0.26042
1 0.0179384 0.0 0.214661
1 -0.0573579 0.0 0.211137
1 -0.181359 0.0 0.0792702
1 -0.0791457 0.0 0.226053
1 -0.131259 0.0 0.181218
1 -0.0599159 0.0 0.0212236
1 -0.181448 0.0 0.168356
1 -0.129559 0.0 0.0943832
1 0.0216353 0.0 0.110678
1 -0.163954 0.0 0.10848
1 -0.0614378 0.0 0.128441
1 -0.0175515 0.0 0.23708
1 -0.122731 0.0 0.0458098
1 -0.0572729 0.0 0.125913
