#Evaluation x y z
0 2.98085 0.0 -2.95604
0 2.97764 0.0 -2.96166
0 2.96505 0.0 -2.97301
0 2.97249 0.0 -2.96095
0 2.96596 0.0 -2.96633
0 2.9649 0.0 -2.9822
0 2.96976 0.0 -2.96352
0 2.96468 0.0 -2.96625
0 2.964 0.0 -2.9749
0 2.97389 0.0 -2.96444
0 2.96429 0.0 -2.96967
0 2.96646 0.0 -2.98094
0 2.96852 0.0 -2.9634
0 2.9607 0.0 -2.98048
0 2.96226 0.0 -2.9795
0 2.97293 0.0 -2.9711
1 2.99693 0.0 -2.93906
1 2.9938 0.0 -2.96338
1 3.00792 0.0 -2.95081
1 3.02592 0.0 -2.89933
1 3.04212 0.0 -2.93062
1 3.05592 0.0 -2.90987
1 3.06409 0.0 -2.86759
1 3.09421 0.0 -2.9163
1 3.10455 0.0 -2.88667
1 3.10117 0.0 -2.84763
1 3.13583 0.0 -2.89831
1 3.13107 0.0 -2.85399
1 3.12836 0.0 -2.81569
