#Evaluation x y z
0 3.00631 0.0 -3.00139
0 3.01372 0.0 -3.01457
0 3.01875 0.0 -3.02346
0 3.01336 0.0 -3.00561
0 3.01548 0.0 -3.00839
0 3.01772 0.0 -3.00391
0 3.00832 0.0 -2.97983
0 3.00834 0.0 -2.98449
0 3.00814 0.0 -2.98579
0 2.99391 0.0 -2.95988
0 3.00352 0.0 -2.97835
0 3.00273 0.0 -2.97917
0 2.99551 0.0 -2.95888
0 2.99987 0.0 -2.97581
0 2.99985 0.0 -2.97109
0 2.99539 0.0 -2.95551
1 3.03759 0.0 -2.96301
1 3.04511 0.0 -2.97053
1 3.08478 0.0 -3.01011
1 3.09613 0.0 -2.97382
1 3.106 0.0 -2.9863
1 3.1412 0.0 -3.00887
1 3.1246 0.0 -2.97302
1 3.14272 0.0 -2.98417
1 3.15986 0.0 -2.99319
1 3.14476 0.0 -2.96248
1 3.17365 0.0 -2.98331
1 3.18865 0.0 -2.97882
1 3.17317 0.0 -2.95184
1 3.20559 0.0 -2.97389
1 3.2365 0.0 -2.95971
1 3.22602 0.0 -2.93952
