#Evaluation x y z
0 2.99695 0.0 3.25985
0 2.98924 0.0 3.25662
0 2.97421 0.0 3.2552
0 3.01709 0.0 3.25199
0 2.99794 0.0 3.25264
0 2.98778 0.0 3.2504
0 3.02434 0.0 3.25089
0 2.99955 0.0 3.24601
0 2.99475 0.0 3.24093
0 3.03427 0.0 3.23735
0 2.99843 0.0 3.24191
0 3.00102 0.0 3.23622
0 3.03799 0.0 3.23401
0 3.00083 0.0 3.23726
0 3.00771 0.0 3.2332
0 3.02898 0.0 3.23542
1 3.03038 0.0 3.22999
1 2.98642 0.0 3.21591
1 2.99278 0.0 3.23558
1 3.01042 0.0 3.22785
1 2.97052 0.0 3.21427
1 2.9815 0.0 3.23322
1 2.99716 0.0 3.22437
1 2.96144 0.0 3.21091
1 2.98102 0.0 3.22898
1 2.99159 0.0 3.21857
1 2.95581 0.0 3.20795
1 2.98058 0.0 3.22614
1 2.98606 0.0 3.21379
1 2.95388 0.0 3.20636
1 2.99083 0.0 3.2242
1 2.99217 0.0 3.20915
