#Evaluation x y z
0 -3.01221 0.0 -0.0299531
0 -3.00756 0.0 -0.0148905
0 -3.00574 0.0 0.00554547
0 -3.01523 0.0 -0.0378072
0 -3.00727 0.0 -0.0102938
0 -3.01055 0.0 -0.0108649
0 -3.00802 0.0 -0.040898
0 -2.99669 0.0 -0.0180631
0 -2.99731 0.0 -0.00836277
0 -2.99436 0.0 0.00998628
0 -2.9861 0.0 0.038447
0 -2.98498 0.0 0.0439265
0 -2.99258 0.0 0.0107361
0 -2.98347 0.0 0.0469798
0 -2.9838 0.0 0.0415025
0 -2.98934 0.0 0.0156534
1 -2.98465 0.0 0.0576487
1 -2.99247 0.0 0.0352173
1 -3.00299 0.0 0.0339682
1 -2.99007 0.0 0.0882631
1 -3.00508 0.0 0.0667221
1 -3.0014 0.0 0.0863893
1 -2.9819 0.0 0.139622
1 -3.0075 0.0 0.0978884
1 -3.01988 0.0 0.0945127
1 -2.99237 0.0 0.14572
1 -3.03493 0.0 0.0986147
1 -3.02052 0.0 0.124614
1 -2.99558 0.0 0.164476
1 -3.04256 0.0 0.132026
1 -3.01184 0.0 0.169137
1 -2.99184 0.0 0.195935
2 -3.01299 0.0 0.20646
2 -3.00946 0.0 0.228109
2 -3.10831 0.0 0.229633
2 -3.03694 0.0 0.255124
2 -3.05409 0.0 0.266993
2 -3.17782 0.0 0.267063
2 -3.07586 0.0 0.297881
2 -3.11227 0.0 0.289556
2 -3.19891 0.0 0.308853
2 -3.12347 0.0 0.331691
2 -3.17813 0.0 0.320401
2 -3.24196 0.0 0.345249
2 -3.18259 0.0 0.367017
2 -3.24691 0.0 0.349675
2 -3.3017 0.0 0.377246
2 -3.24597 0.0 0.390116
3 -3.2462 0.0 0.472061
3 -3.22317 0.0 0.531675
3 -3.26302 0.0 0.501787
3 -3.22609 0.0 0.61867
3 -3.23813 0.0 0.667868
3 -3.26915 0.0 0.600809
3 -3.28641 0.0 0.73815
3 -3.29313 0.0 0.724403
3 -3.31142 0.0 0.655107
3 -3.32904 0.0 0.777736
3 -3.33828 0.0 0.769741
3 -3.3534 0.0 0.709666
3 -3.39014 0.0 0.826589
3 -3.39189 0.0 0.766035
3 -3.40835 0.0 0.693816
3 -3.43629 0.0 0.8143
4 -3.42932 0.0 0.808365
4 -3.44176 0.0 0.853108
4 -3.46765 0.0 0.753475
4 -3.49916 0.0 0.915456
4 -3.51231 0.0 0.913944
4 -3.51021 0.0 0.893239
4 -3.61246 0.0 0.990705
4 -3.59175 0.0 0.948874
4 -3.5643 0.0 0.914152
4 -3.69653 0.0 0.99801
4 -3.62773 0.0 0.937182
4 -3.62067 0.0 0.931406
4 -3.76571 0.0 0.985246
4 -3.65652 0.0 0.933841
4 -3.6817 0.0 0.919663
4 -3.82941 0.0 0.935673
5 -3.80474 0.0 0.952191
5 -3.72423 0.0 0.925364
5 -3.71457 0.0 0.91137
5 -3.76159 0.0 0.931533
5 -3.68514 0.0 0.872078
5 -3.71097 0.0 0.897526
5 -3.8085 0.0 0.975292
5 -3.74746 0.0 0.898468
5 -3.75981 0.0 0.904483
5 -3.87099 0.0 0.95215
5 -3.78994 0.0 0.91213
5 -3.79721 0.0 0.912559
5 -3.96665 0.0 0.950477
5 -3.80602 0.0 0.900229
5 -3.8303 0.0 0.909811
5 -3.94462 0.0 0.940653
6 -3.90726 0.0 0.922353
6 -3.9733 0.0 0.897479
6 -3.89886 0.0 0.876921
6 -3.99453 0.0 0.865744
6 -4.03009 0.0 0.816375
6 -3.96974 0.0 0.861299
6 -4.04248 0.0 0.773569
6 -4.02234 0.0 0.714705
6 -4.02479 0.0 0.747994
6 -3.92778 0.0 0.616
6 -3.90516 0.0 0.635053
6 -3.91655 0.0 0.63312
6 -3.76283 0.0 0.675684
6 -3.80696 0.0 0.669289
6 -3.82283 0.0 0.652161
6 -3.75809 0.0 0.722364
7 -3.76252 0.0 0.740912
7 -3.78415 0.0 0.731894
7 -3.80623 0.0 0.705534
7 -3.80948 0.0 0.837718
7 -3.80628 0.0 0.804546
7 -3.81541 0.0 0.800846
7 -3.8379 0.0 0.860251
7 -3.83116 0.0 0.818764
7 -3.83327 0.0 0.776713
7 -3.85908 0.0 0.872332
7 -3.85126 0.0 0.810968
7 -3.86035 0.0 0.826946
7 -3.88337 0.0 0.883207
7 -3.86583 0.0 0.807473
7 -3.88058 0.0 0.85574
7 -3.92528 0.0 0.908903
8 -3.91569 0.0 0.82103
8 -3.94354 0.0 0.77226
8 -4.01304 0.0 0.678803
8 -4.01763 0.0 0.707508
8 -4.07279 0.0 0.704838
8 -4.20628 0.0 0.668606
8 -4.21198 0.0 0.66643
8 -4.28438 0.0 0.679422
8 -4.34672 0.0 0.76262
8 -4.21545 0.0 0.738874
8 -4.29837 0.0 0.787045
8 -4.34381 0.0 0.898192
8 -4.2976 0.0 0.840686
8 -4.35286 0.0 0.947229
8 -4.29364 0.0 1.06643
8 -4.31463 0.0 0.949541
9 -4.20571 0.0 0.902258
9 -4.18036 0.0 0.870316
9 -4.19925 0.0 0.960204
9 -4.09571 0.0 0.868462
9 -4.12817 0.0 0.888551
9 -3.97205 0.0 0.885672
9 -3.905 0.0 0.916745
9 -3.91185 0.0 0.936039
9 -3.88004 0.0 1.01003
9 -3.8795 0.0 1.09237
9 -3.89252 0.0 1.15622
9 -4.01113 0.0 1.27049
9 -4.08412 0.0 1.26072
9 -4.10409 0.0 1.25028
9 -4.23797 0.0 1.15031
9 -4.23912 0.0 1.08139
10 -4.21495 0.0 1.05219
10 -4.23156 0.0 1.03196
10 -4.08236 0.0 1.19657
10 -4.16469 0.0 1.19345
10 -4.14327 0.0 1.21903
10 -3.9533 0.0 1.16449
10 -3.95381 0.0 1.22379
10 -3.89015 0.0 1.19137
10 -3.89459 0.0 1.02816
10 -3.84746 0.0 1.04891
10 -3.83646 0.0 1.04508
10 -3.95028 0.0 0.951432
10 -3.90989 0.0 0.924343
10 -3.97194 0.0 0.886288
10 -4.07449 0.0 0.954853
10 -4.05224 0.0 0.898854
11 -4.14075 0.0 0.92324
11 -4.13677 0.0 0.923406
11 -4.15254 0.0 0.975241
11 -4.06003 0.0 0.904278
11 -4.10194 0.0 0.921652
11 -4.11186 0.0 0.96731
11 -3.97367 0.0 0.967226
11 -4.07602 0.0 0.964296
11 -4.07239 0.0 0.982487
11 -3.95424 0.0 1.05077
11 -4.03997 0.0 1.01207
11 -4.02349 0.0 1.03217
11 -3.98426 0.0 1.1848
11 -4.02233 0.0 1.04971
11 -4.04584 0.0 1.0764
11 -4.06579 0.0 1.1718
12 -4.06594 0.0 0.981569
12 -4.04784 0.0 0.971517
12 -4.08946 0.0 0.926067
12 -4.14747 0.0 0.888879
12 -4.14562 0.0 0.877706
12 -4.2607 0.0 0.864033
12 -4.28607 0.0 0.891689
12 -4.33941 0.0 0.864707
12 -4.43695 0.0 0.946414
12 -4.45248 0.0 1.06528
12 -4.44235 0.0 1.15783
12 -4.40908 0.0 1.04832
12 -4.37589 0.0 0.949683
12 -4.38532 0.0 1.0435
12 -4.34028 0.0 1.05028
12 -4.35256 0.0 0.94211
13 -4.31722 0.0 0.904751
13 -4.30634 0.0 0.896
13 -4.23689 0.0 0.933533
13 -4.294 0.0 0.91491
13 -4.27635 0.0 0.878244
13 -4.22221 0.0 0.913788
13 -4.18668 0.0 0.804612
13 -4.17564 0.0 0.821738
13 -4.12966 0.0 0.854129
13 -4.09042 0.0 0.778347
13 -4.07207 0.0 0.789872
13 -4.03607 0.0 0.825004
13 -3.9674 0.0 0.782266
13 -3.9896 0.0 0.807611
13 -3.93536 0.0 0.840509
13 -3.87177 0.0 0.822715
14 -3.93731 0.0 0.847802
14 -3.90242 0.0 0.838956
14 -4.04247 0.0 0.952426
14 -4.02964 0.0 0.890551
14 -4.05456 0.0 0.90261
14 -4.03746 0.0 1.0707
14 -4.04749 0.0 0.976335
14 -4.06033 0.0 1.01913
14 -3.95847 0.0 1.15338
14 -4.02294 0.0 1.10604
14 -4.03051 0.0 1.14757
14 -3.89338 0.0 1.20438
14 -4.02251 0.0 1.10344
14 -3.9997 0.0 1.17277
14 -3.9007 0.0 1.1708
14 -4.00603 0.0 1.10106
15 -3.95498 0.0 1.18954
15 -3.92268 0.0 1.19907
15 -3.85279 0.0 1.20332
15 -3.86775 0.0 1.14867
15 -3.83461 0.0 1.15035
15 -3.76178 0.0 1.17433
15 -3.74102 0.0 1.11744
15 -3.71348 0.0 1.18694
15 -3.639 0.0 1.23931
15 -3.6203 0.0 1.13123
15 -3.60477 0.0 1.23036
15 -3.51926 0.0 1.29185
15 -3.54485 0.0 1.21205
15 -3.50364 0.0 1.25838
15 -3.43114 0.0 1.30042
15 -3.43742 0.0 1.18136
16 -3.34397 0.0 1.09275
16 -3.36455 0.0 1.17137
16 -3.29102 0.0 1.22215
16 -3.3542 0.0 1.06435
16 -3.36014 0.0 1.13077
16 -3.28528 0.0 1.14384
16 -3.3567 0.0 1.00985
16 -3.3524 0.0 1.02863
16 -3.27823 0.0 1.05071
16 -3.32441 0.0 0.87854
16 -3.34876 0.0 0.981361
16 -3.26503 0.0 0.982754
16 -3.34473 0.0 0.85783
16 -3.25949 0.0 1.01192
16 -3.19379 0.0 0.981982
16 -3.25648 0.0 1.00419
17 -3.25284 0.0 1.00554
17 -3.25155 0.0 0.999715
17 -3.18217 0.0 0.919217
17 -3.28227 0.0 0.973316
17 -3.25908 0.0 0.965261
17 -3.24059 0.0 0.885619
17 -3.36449 0.0 0.927973
17 -3.26109 0.0 0.920712
17 -3.25386 0.0 0.8036
17 -3.34356 0.0 0.883875
17 -3.27763 0.0 0.802075
17 -3.32974 0.0 0.684464
17 -3.29241 0.0 0.778396
17 -3.34541 0.0 0.656018
17 -3.41628 0.0 0.697464
17 -3.32336 0.0 0.777594
18 -3.3708 0.0 0.856122
18 -3.35969 0.0 0.855857
18 -3.4192 0.0 0.856292
18 -3.45121 0.0 1.00865
18 -3.45009 0.0 0.971385
18 -3.51352 0.0 0.980036
18 -3.58115 0.0 1.08822
18 -3.55852 0.0 1.04739
18 -3.63813 0.0 1.05038
18 -3.72469 0.0 1.12889
18 -3.73079 0.0 1.12612
18 -3.8247 0.0 1.08689
18 -3.91112 0.0 1.11012
18 -3.8122 0.0 1.09519
18 -3.90975 0.0 1.0443
18 -4.02862 0.0 1.05232
19 -4.1269 0.0 0.989565
19 -4.08434 0.0 1.00828
19 -4.08264 0.0 0.948944
19 -4.08398 0.0 0.845904
19 -4.0415 0.0 0.897969
19 -3.99992 0.0 0.812102
19 -3.95671 0.0 0.729775
19 -3.96618 0.0 0.760843
19 -3.86175 0.0 0.763449
19 -3.75636 0.0 0.766025
19 -3.77342 0.0 0.772498
19 -3.72538 0.0 0.872806
19 -3.70966 0.0 0.989494
19 -3.76947 0.0 0.864864
19 -3.78932 0.0 0.935594
19 -3.80007 0.0 1.0183
20 -3.83073 0.0 1.03529
20 -3.82053 0.0 1.06664
20 -3.85601 0.0 1.06461
20 -3.91805 0.0 1.17702
20 -3.94957 0.0 1.22492
20 -4.01218 0.0 1.2056
20 -4.13273 0.0 1.2122
20 -4.18283 0.0 1.20798
20 -4.18676 0.0 1.16322
20 -4.31314 0.0 1.07348
20 -4.34196 0.0 1.02931
20 -4.29428 0.0 1.02392
20 -4.30123 0.0 0.814523
20 -4.28958 0.0 0.789188
20 -4.26786 0.0 0.834409
20 -4.14223 0.0 0.712084
21 -3.96791 0.0 0.72552
21 -4.05802 0.0 0.717555
21 -4.10735 0.0 0.79347
21 -4.00074 0.0 0.717995
21 -3.98522 0.0 0.73625
21 -3.98883 0.0 0.82714
21 -3.9741 0.0 0.771745
21 -3.98765 0.0 0.869708
21 -3.91403 0.0 0.865441
21 -3.96172 0.0 0.838951
21 -3.8759 0.0 0.878306
21 -3.83841 0.0 0.791232
21 -3.96438 0.0 0.849951
21 -3.95331 0.0 0.812313
21 -3.97123 0.0 0.748377
21 -3.95064 0.0 0.740014
22 -4.05642 0.0 0.5894
22 -4.01524 0.0 0.613558
22 -4.04041 0.0 0.613245
22 -4.02251 0.0 0.673686
22 -4.00976 0.0 0.675855
22 -4.02638 0.0 0.648148
22 -4.03187 0.0 0.71628
22 -4.0284 0.0 0.728934
22 -4.03924 0.0 0.665726
22 -4.07517 0.0 0.750276
22 -4.07848 0.0 0.762072
22 -4.0829 0.0 0.708933
22 -4.18604 0.0 0.778092
22 -4.13688 0.0 0.759939
22 -4.17188 0.0 0.728709
22 -4.2704 0.0 0.74477
23 -4.27035 0.0 0.707508
23 -4.30842 0.0 0.696495
23 -4.40511 0.0 0.590398
23 -4.41673 0.0 0.539931
23 -4.43347 0.0 0.529068
23 -4.44806 0.0 0.405949
23 -4.41205 0.0 0.326957
23 -4.39877 0.0 0.300679
23 -4.29127 0.0 0.212971
23 -4.19079 0.0 0.153086
23 -4.17835 0.0 0.16295
23 -4.07514 0.0 0.186924
23 -3.96346 0.0 0.207363
23 -3.95287 0.0 0.230185
23 -3.87236 0.0 0.309068
23 -3.80072 0.0 0.391034
24 -3.82078 0.0 0.52626
24 -3.83838 0.0 0.503852
24 -3.8511 0.0 0.666275
24 -3.9286 0.0 0.775078
24 -3.9116 0.0 0.73864
24 -3.99637 0.0 0.832042
24 -4.09765 0.0 0.919925
24 -4.07258 0.0 0.883531
24 -4.21134 0.0 0.910815
24 -4.32754 0.0 0.951884
24 -4.34982 0.0 0.916745
24 -4.43683 0.0 0.854724
24 -4.58909 0.0 0.787979
24 -4.58924 0.0 0.7724
24 -4.60223 0.0 0.70201
24 -4.69263 0.0 0.653555
