#Evaluation x y z
0 -0.0838225 0.0 3.00709
0 -0.0508832 0.0 2.99743
0 -0.0203906 0.0 3.0043
0 -0.0916624 0.0 3.00701
0 -0.0475716 0.0 3.00002
0 -0.025428 0.0 3.0026
0 -0.104462 0.0 3.00585
0 -0.0501724 0.0 3.00228
0 -0.0375293 0.0 3.00433
0 -0.108641 0.0 3.00307
0 -0.0495792 0.0 3.00269
0 -0.0487189 0.0 3.00461
0 -0.113943 0.0 3.00146
0 -0.0514429 0.0 3.00197
0 -0.0587712 0.0 3.00245
0 -0.121524 0.0 2.99576
1 -0.0113919 0.0 3.01489
1 -0.0963086 0.0 2.98507
1 -0.053626 0.0 2.97372
1 -0.0159913 0.0 2.96144
1 -0.0932057 0.0 2.98796
1 -0.0559689 0.0 2.97481
1 0.000182132 0.0 2.94666
1 -0.0473301 0.0 3.00246
1 -0.042077 0.0 2.98261
1 0.000944062 0.0 2.93382
1 -0.0294449 0.0 2.97715
1 0.00700092 0.0 2.91845
1 0.0292154 0.0 2.89787
1 0.0123448 0.0 2.94359
1 0.0610799 0.0 2.90174
1 0.0784516 0.0 2.9059
